Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/27/23 14:34,1.69E+12,2801196,6/27/23,14:34:07,FO,104,2,10,0,-,-,-,-,0.84,-,-,-,-,-,-,2,10,-,-,-,-,-,NA,NA
6/27/23 14:34,1.69E+12,2805305,6/27/23,14:34:11,FO,105,1,15,0,-,-,-,-,0.84,-,-,-,-,-,-,1,15,-,-,-,-,-,NA,NA
6/27/23 14:34,1.69E+12,2823738,6/27/23,14:34:30,FO,106,125,464,0,-,0.731,0,-,0.84,-,-,-,-,-,-,125,464,0.731,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2829168,6/27/23,14:34:35,FO,107,159,601,0,-,0.735,0,-,0.84,-,-,-,-,-,-,159,601,0.735,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2834064,6/27/23,14:34:40,FO,108,132,496,0,-,0.734,0,-,0.84,-,-,-,-,-,-,132,496,0.734,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2838375,6/27/23,14:34:44,FO,109,116,476,0,-,0.756,0,-,0.84,-,-,-,-,-,-,116,476,0.756,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2843132,6/27/23,14:34:49,FO,110,135,539,0,-,0.75,0,-,0.84,-,-,-,-,-,-,135,539,0.75,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2847098,6/27/23,14:34:53,FO,111,174,686,0,-,0.746,0,-,0.84,-,-,-,-,-,-,174,686,0.746,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:34,1.69E+12,2852296,6/27/23,14:34:58,FO,112,120,456,0,-,0.737,0,-,0.84,-,-,-,-,-,-,120,456,0.737,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-B
6/27/23 14:35,1.69E+12,2860130,6/27/23,14:35:06,FO,113,2,19,0,-,-,-,-,0.84,-,-,-,-,-,-,2,19,-,-,-,-,-,NA,NA
6/27/23 14:35,1.69E+12,2864163,6/27/23,14:35:10,FO,114,3,12,0,-,-,-,-,0.84,-,-,-,-,-,-,3,12,-,-,-,-,-,NA,NA
6/27/23 14:35,1.69E+12,2886331,6/27/23,14:35:32,FO,115,119,504,0,-,0.764,0,-,0.84,-,-,-,-,-,-,119,504,0.764,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:35,1.69E+12,2893412,6/27/23,14:35:39,FO,116,112,478,0,-,0.766,0,-,0.84,-,-,-,-,-,-,112,478,0.766,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:35,1.69E+12,2900344,6/27/23,14:35:46,FO,117,118,498,0,-,0.763,0,-,0.84,-,-,-,-,-,-,118,498,0.763,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:35,1.69E+12,2908161,6/27/23,14:35:54,FO,118,117,485,0,-,0.759,0,-,0.84,-,-,-,-,-,-,117,485,0.759,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2914732,6/27/23,14:36:01,FO,119,157,629,0,-,0.75,0,-,0.84,-,-,-,-,-,-,157,629,0.75,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2923014,6/27/23,14:36:09,FO,120,107,456,0,-,0.765,0,-,0.84,-,-,-,-,-,-,107,456,0.765,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2930458,6/27/23,14:36:16,FO,121,118,468,0,-,0.748,0,-,0.84,-,-,-,-,-,-,118,468,0.748,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2937056,6/27/23,14:36:23,FO,122,138,537,0,-,0.743,0,-,0.84,-,-,-,-,-,-,138,537,0.743,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2943653,6/27/23,14:36:30,FO,123,162,628,0,-,0.742,0,-,0.84,-,-,-,-,-,-,162,628,0.742,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2950747,6/27/23,14:36:37,FO,124,115,445,0,-,0.742,0,-,0.84,-,-,-,-,-,-,115,445,0.742,-,-,-,-,20230627-MOHK-004,20230627-MOHK-004-C
6/27/23 14:36,1.69E+12,2955386,6/27/23,14:36:41,FO,125,5,10,0,-,-,-,-,0.84,-,-,-,-,-,-,5,10,-,-,-,-,-,NA,NA
6/27/23 14:36,1.69E+12,2960226,6/27/23,14:36:46,FO,126,2,15,0,-,-,-,-,0.84,-,-,-,-,-,-,2,15,-,-,-,-,-,NA,NA
