Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
8/15/22 3:03 PM,1.6606E+12,2743048,8/15/22,15:03:11,FO,136,144,285,0,-,0.495,0,-,0.84,-,-,-,-,-,-,144,285,0.495,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2749303,8/15/22,15:03:17,FO,137,148,297,0,-,0.502,0,-,0.84,-,-,-,-,-,-,148,297,0.502,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2755522,8/15/22,15:03:23,FO,138,153,294,0,-,0.48,0,-,0.84,-,-,-,-,-,-,153,294,0.48,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2764509,8/15/22,15:03:32,FO,139,124,251,0,-,0.506,0,-,0.84,-,-,-,-,-,-,124,251,0.506,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2774018,8/15/22,15:03:42,FO,140,169,393,0,-,0.57,0,-,0.84,-,-,-,-,-,-,169,393,0.57,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2780489,8/15/22,15:03:48,FO,141,143,291,0,-,0.509,0,-,0.84,-,-,-,-,-,-,143,291,0.509,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:03 PM,1.6606E+12,2790524,8/15/22,15:03:58,FO,142,161,307,0,-,0.476,0,-,0.84,-,-,-,-,-,-,161,307,0.476,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:04 PM,1.6606E+12,2797857,8/15/22,15:04:05,FO,143,151,297,0,-,0.492,0,-,0.84,-,-,-,-,-,-,151,297,0.492,20220815-MOHK-004,20220815-MOHK-004-D
8/15/22 3:04 PM,1.6606E+12,2803059,8/15/22,15:04:11,FO,144,10,19,0,-,-,-,-,0.84,-,-,-,-,-,-,10,19,0.474,NA,NA
8/15/22 3:04 PM,1.6606E+12,2807201,8/15/22,15:04:15,FO,145,14,19,0,-,-,-,-,0.84,-,-,-,-,-,-,14,19,0.263,NA,NA
8/15/22 3:15 PM,1.6606E+12,3490000,8/15/22,15:15:38,FO,146,198,362,0,-,0.453,0,-,0.84,-,-,-,-,-,-,198,362,0.453,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:15 PM,1.6606E+12,3509244,8/15/22,15:15:57,FO,147,308,544,0,-,0.434,0,-,0.84,-,-,-,-,-,-,308,544,0.434,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:16 PM,1.6606E+12,3518771,8/15/22,15:16:06,FO,148,235,428,0,-,0.451,0,-,0.84,-,-,-,-,-,-,235,428,0.451,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:16 PM,1.6606E+12,3529097,8/15/22,15:16:17,FO,149,282,511,0,-,0.448,0,-,0.84,-,-,-,-,-,-,282,511,0.448,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:16 PM,1.6606E+12,3540746,8/15/22,15:16:28,FO,150,313,554,0,-,0.435,0,-,0.84,-,-,-,-,-,-,313,554,0.435,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:16 PM,1.6606E+12,3552540,8/15/22,15:16:40,FO,151,302,545,0,-,0.446,0,-,0.84,-,-,-,-,-,-,302,545,0.446,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:16 PM,1.6606E+12,3569452,8/15/22,15:16:57,FO,152,274,486,0,-,0.436,0,-,0.84,-,-,-,-,-,-,274,486,0.436,20220815-MOHK-005,20220815-MOHK-005-A
8/15/22 3:17 PM,1.6606E+12,3578467,8/15/22,15:17:06,FO,153,10,14,0,-,-,-,-,0.84,-,-,-,-,-,-,10,14,0.286,NA,NA
8/15/22 3:17 PM,1.6606E+12,3582568,8/15/22,15:17:10,FO,154,10,15,0,-,-,-,-,0.84,-,-,-,-,-,-,10,15,0.333,NA,NA
8/15/22 3:17 PM,1.6606E+12,3628294,8/15/22,15:17:56,FO,155,279,508,0,-,0.451,0,-,0.84,-,-,-,-,-,-,279,508,0.451,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3639212,8/15/22,15:18:07,FO,156,364,617,0,-,0.41,0,-,0.84,-,-,-,-,-,-,364,617,0.41,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3649639,8/15/22,15:18:17,FO,157,362,522,0,-,0.307,0,-,0.84,-,-,-,-,-,-,362,522,0.307,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3658941,8/15/22,15:18:26,FO,158,358,507,0,-,0.294,0,-,0.84,-,-,-,-,-,-,358,507,0.294,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3672524,8/15/22,15:18:40,FO,159,365,514,0,-,0.29,0,-,0.84,-,-,-,-,-,-,365,514,0.29,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3680925,8/15/22,15:18:48,FO,160,378,509,0,-,0.257,0,-,0.84,-,-,-,-,-,-,378,509,0.257,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:18 PM,1.6606E+12,3689982,8/15/22,15:18:58,FO,161,381,511,0,-,0.254,0,-,0.84,-,-,-,-,-,-,381,511,0.254,20220815-MOHK-005,20220815-MOHK-005-B
8/15/22 3:19 PM,1.6606E+12,3698384,8/15/22,15:19:06,FO,162,383,519,0,-,0.262,0,-,0.84,-,-,-,-,-,-,383,519,0.262,NA,NA
8/15/22 3:19 PM,1.6606E+12,3702686,8/15/22,15:19:10,FO,163,398,517,0,-,0.23,0,-,0.84,-,-,-,-,-,-,398,517,0.23,NA,NA
8/15/22 3:19 PM,1.6606E+12,3737632,8/15/22,15:19:45,FO,164,0,9,0,-,-,-,-,0.84,-,-,-,-,-,-,0,9,-,NA,NA
8/15/22 3:19 PM,1.6606E+12,3741519,8/15/22,15:19:49,FO,165,0,10,0,-,-,-,-,0.84,-,-,-,-,-,-,0,10,-,NA,NA
8/15/22 3:20 PM,1.6606E+12,3777815,8/15/22,15:20:25,FO,166,283,515,0,-,0.45,0,-,0.84,-,-,-,-,-,-,283,515,0.45,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:20 PM,1.6606E+12,3788294,8/15/22,15:20:36,FO,167,294,534,0,-,0.449,0,-,0.84,-,-,-,-,-,-,294,534,0.449,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:20 PM,1.6606E+12,3803123,8/15/22,15:20:51,FO,168,339,567,0,-,0.402,0,-,0.84,-,-,-,-,-,-,339,567,0.402,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:21 PM,1.6606E+12,3814018,8/15/22,15:21:02,FO,169,241,431,0,-,0.441,0,-,0.84,-,-,-,-,-,-,241,431,0.441,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:21 PM,1.6606E+12,3824924,8/15/22,15:21:12,FO,170,290,550,0,-,0.473,0,-,0.84,-,-,-,-,-,-,290,550,0.473,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:21 PM,1.6606E+12,3834275,8/15/22,15:21:22,FO,171,171,322,0,-,0.469,0,-,0.84,-,-,-,-,-,-,171,322,0.469,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:21 PM,1.6606E+12,3853804,8/15/22,15:21:41,FO,172,309,547,0,-,0.435,0,-,0.84,-,-,-,-,-,-,309,547,0.435,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:21 PM,1.6606E+12,3866327,8/15/22,15:21:54,FO,173,257,411,0,-,0.375,0,-,0.84,-,-,-,-,-,-,257,411,0.375,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:22 PM,1.6606E+12,3878144,8/15/22,15:22:06,FO,174,150,275,0,-,0.455,0,-,0.84,-,-,-,-,-,-,150,275,0.455,20220815-MOHK-005,20220815-MOHK-005-C
8/15/22 3:22 PM,1.6606E+12,3886119,8/15/22,15:22:14,FO,175,6,6,0,-,-,-,-,0.84,-,-,-,-,-,-,6,6,-,NA,NA
8/15/22 3:22 PM,1.6606E+12,3890617,8/15/22,15:22:18,FO,176,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
8/15/22 3:30 PM,1.6606E+12,4361533,8/15/22,15:30:09,FO,177,88,187,0,-,0.529,0,-,0.84,-,-,-,-,-,-,88,187,0.529,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4367347,8/15/22,15:30:15,FO,178,88,182,0,-,0.516,0,-,0.84,-,-,-,-,-,-,88,182,0.516,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4373228,8/15/22,15:30:21,FO,179,98,204,0,-,0.52,0,-,0.84,-,-,-,-,-,-,98,204,0.52,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4379635,8/15/22,15:30:27,FO,180,104,207,0,-,0.498,0,-,0.84,-,-,-,-,-,-,104,207,0.498,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4387116,8/15/22,15:30:35,FO,181,127,248,0,-,0.488,0,-,0.84,-,-,-,-,-,-,127,248,0.488,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4393870,8/15/22,15:30:41,FO,182,100,206,0,-,0.515,0,-,0.84,-,-,-,-,-,-,100,206,0.515,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4400199,8/15/22,15:30:48,FO,183,104,207,0,-,0.498,0,-,0.84,-,-,-,-,-,-,104,207,0.498,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:30 PM,1.6606E+12,4406987,8/15/22,15:30:55,FO,184,121,249,0,-,0.514,0,-,0.84,-,-,-,-,-,-,121,249,0.514,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:31 PM,1.6606E+12,4412191,8/15/22,15:31:00,FO,185,112,225,0,-,0.502,0,-,0.84,-,-,-,-,-,-,112,225,0.502,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:31 PM,1.6606E+12,4418747,8/15/22,15:31:06,FO,186,111,229,0,-,0.515,0,-,0.84,-,-,-,-,-,-,111,229,0.515,20220815-MOHK-006,20220815-MOHK-006-A
8/15/22 3:31 PM,1.6606E+12,4425166,8/15/22,15:31:13,FO,187,0,8,0,-,-,-,-,0.84,-,-,-,-,-,-,0,8,-,NA,NA
8/15/22 3:31 PM,1.6606E+12,4429557,8/15/22,15:31:17,FO,188,5,6,0,-,-,-,-,0.84,-,-,-,-,-,-,5,6,-,NA,NA
8/15/22 3:31 PM,1.6606E+12,4452569,8/15/22,15:31:40,FO,189,103,223,0,-,0.538,0,-,0.84,-,-,-,-,-,-,103,223,0.538,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:31 PM,1.6606E+12,4459544,8/15/22,15:31:47,FO,190,103,211,0,-,0.512,0,-,0.84,-,-,-,-,-,-,103,211,0.512,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:31 PM,1.6606E+12,4466585,8/15/22,15:31:54,FO,191,90,180,0,-,0.5,0,-,0.84,-,-,-,-,-,-,90,180,0.5,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4473473,8/15/22,15:32:01,FO,192,92,195,0,-,0.528,0,-,0.84,-,-,-,-,-,-,92,195,0.528,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4479957,8/15/22,15:32:07,FO,193,97,194,0,-,0.5,0,-,0.84,-,-,-,-,-,-,97,194,0.5,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4487547,8/15/22,15:32:15,FO,194,104,204,0,-,0.49,0,-,0.84,-,-,-,-,-,-,104,204,0.49,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4493756,8/15/22,15:32:21,FO,195,100,203,0,-,0.507,0,-,0.84,-,-,-,-,-,-,100,203,0.507,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4499973,8/15/22,15:32:28,FO,196,102,207,0,-,0.507,0,-,0.84,-,-,-,-,-,-,102,207,0.507,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4506875,8/15/22,15:32:34,FO,197,99,198,0,-,0.5,0,-,0.84,-,-,-,-,-,-,99,198,0.5,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4513344,8/15/22,15:32:41,FO,198,89,181,0,-,0.508,0,-,0.84,-,-,-,-,-,-,89,181,0.508,20220815-MOHK-006,20220815-MOHK-006-B
8/15/22 3:32 PM,1.6606E+12,4522063,8/15/22,15:32:50,FO,199,0,7,0,-,-,-,-,0.84,-,-,-,-,-,-,0,7,-,NA,NA
8/15/22 3:32 PM,1.6606E+12,4527767,8/15/22,15:32:55,FO,200,2,4,0,-,-,-,-,0.84,-,-,-,-,-,-,2,4,-,NA,NA
8/15/22 3:33 PM,1.6606E+12,4540891,8/15/22,15:33:08,FO,201,88,179,0,-,0.508,0,-,0.84,-,-,-,-,-,-,88,179,0.508,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4546415,8/15/22,15:33:14,FO,202,78,169,0,-,0.538,0,-,0.84,-,-,-,-,-,-,78,169,0.538,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4551552,8/15/22,15:33:19,FO,203,116,237,0,-,0.511,0,-,0.84,-,-,-,-,-,-,116,237,0.511,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4556692,8/15/22,15:33:24,FO,204,125,251,0,-,0.502,0,-,0.84,-,-,-,-,-,-,125,251,0.502,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4560854,8/15/22,15:33:28,FO,205,95,189,0,-,0.497,0,-,0.84,-,-,-,-,-,-,95,189,0.497,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4566279,8/15/22,15:33:34,FO,206,73,147,0,-,0.503,0,-,0.84,-,-,-,-,-,-,73,147,0.503,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4571211,8/15/22,15:33:39,FO,207,103,205,0,-,0.498,0,-,0.84,-,-,-,-,-,-,103,205,0.498,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4576858,8/15/22,15:33:44,FO,208,89,176,0,-,0.494,0,-,0.84,-,-,-,-,-,-,89,176,0.494,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4583315,8/15/22,15:33:51,FO,209,92,185,0,-,0.503,0,-,0.84,-,-,-,-,-,-,92,185,0.503,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:33 PM,1.6606E+12,4589060,8/15/22,15:33:57,FO,210,81,162,0,-,0.5,0,-,0.84,-,-,-,-,-,-,81,162,0.5,20220815-MOHK-006,20220815-MOHK-006-C
8/15/22 3:34 PM,1.6606E+12,4598335,8/15/22,15:34:06,FO,211,3,6,0,-,-,-,-,0.84,-,-,-,-,-,-,3,6,-,NA,NA
8/15/22 3:34 PM,1.6606E+12,4602074,8/15/22,15:34:10,FO,212,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/15/22 3:38 PM,1.6606E+12,4890790,8/15/22,15:38:58,FO,213,0,6,0,-,-,-,-,0.84,-,-,-,-,-,-,0,6,-,NA,NA
8/15/22 3:45 PM,1.6606E+12,5257267,8/15/22,15:45:05,FO,214,115,248,0,-,0.536,0,-,0.84,-,-,-,-,-,-,115,248,0.536,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:45 PM,1.6606E+12,5269998,8/15/22,15:45:18,FO,215,147,309,0,-,0.524,0,-,0.84,-,-,-,-,-,-,147,309,0.524,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:45 PM,1.6606E+12,5278465,8/15/22,15:45:26,FO,216,92,179,0,-,0.486,0,-,0.84,-,-,-,-,-,-,92,179,0.486,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:45 PM,1.6606E+12,5291487,8/15/22,15:45:39,FO,217,146,297,0,-,0.508,0,-,0.84,-,-,-,-,-,-,146,297,0.508,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:45 PM,1.6606E+12,5300619,8/15/22,15:45:48,FO,218,74,168,0,-,0.56,0,-,0.84,-,-,-,-,-,-,74,168,0.56,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:45 PM,1.6606E+12,5308595,8/15/22,15:45:56,FO,219,120,232,0,-,0.483,0,-,0.84,-,-,-,-,-,-,120,232,0.483,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:46 PM,1.6606E+12,5316696,8/15/22,15:46:04,FO,220,124,259,0,-,0.521,0,-,0.84,-,-,-,-,-,-,124,259,0.521,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:46 PM,1.6606E+12,5323681,8/15/22,15:46:11,FO,221,70,148,0,-,0.527,0,-,0.84,-,-,-,-,-,-,70,148,0.527,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:46 PM,1.6606E+12,5330192,8/15/22,15:46:18,FO,222,104,239,0,-,0.565,0,-,0.84,-,-,-,-,-,-,104,239,0.565,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:46 PM,1.6606E+12,5337540,8/15/22,15:46:25,FO,223,105,227,0,-,0.537,0,-,0.84,-,-,-,-,-,-,105,227,0.537,20220815-MOHK-007,20220815-MOHK-007-A
8/15/22 3:46 PM,1.6606E+12,5344436,8/15/22,15:46:32,FO,224,3,7,0,-,-,-,-,0.84,-,-,-,-,-,-,3,7,-,NA,NA
8/15/22 3:46 PM,1.6606E+12,5348243,8/15/22,15:46:36,FO,225,4,7,0,-,-,-,-,0.84,-,-,-,-,-,-,4,7,-,NA,NA
8/15/22 3:47 PM,1.6606E+12,5407854,8/15/22,15:47:35,FO,226,105,205,0,-,0.488,0,-,0.84,-,-,-,-,-,-,105,205,0.488,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:47 PM,1.6606E+12,5420038,8/15/22,15:47:48,FO,227,47,91,0,-,0.484,0,-,0.84,-,-,-,-,-,-,47,91,0.484,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:47 PM,1.6606E+12,5430124,8/15/22,15:47:58,FO,228,102,232,0,-,0.56,0,-,0.84,-,-,-,-,-,-,102,232,0.56,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:48 PM,1.6606E+12,5439113,8/15/22,15:48:07,FO,229,119,282,0,-,0.578,0,-,0.84,-,-,-,-,-,-,119,282,0.578,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:48 PM,1.6606E+12,5449307,8/15/22,15:48:17,FO,230,126,306,0,-,0.588,0,-,0.84,-,-,-,-,-,-,126,306,0.588,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:48 PM,1.6606E+12,5456579,8/15/22,15:48:24,FO,231,69,151,0,-,0.543,0,-,0.84,-,-,-,-,-,-,69,151,0.543,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:48 PM,1.6606E+12,5463626,8/15/22,15:48:31,FO,232,75,187,0,-,0.599,0,-,0.84,-,-,-,-,-,-,75,187,0.599,20220815-MOHK-007,20220815-MOHK-007-B
8/15/22 3:48 PM,1.6606E+12,5472840,8/15/22,15:48:40,FO,233,3,4,0,-,-,-,-,0.84,-,-,-,-,-,-,3,4,-,NA,NA
8/15/22 3:48 PM,1.6606E+12,5478528,8/15/22,15:48:46,FO,234,2,2,0,-,-,-,-,0.84,-,-,-,-,-,-,2,2,-,NA,NA
8/15/22 3:49 PM,1.6606E+12,5522237,8/15/22,15:49:30,FO,235,129,242,0,-,0.467,0,-,0.84,-,-,-,-,-,-,129,242,0.467,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:49 PM,1.6606E+12,5528443,8/15/22,15:49:36,FO,236,124,224,0,-,0.446,0,-,0.84,-,-,-,-,-,-,124,224,0.446,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:49 PM,1.6606E+12,5534416,8/15/22,15:49:42,FO,237,140,241,0,-,0.419,0,-,0.84,-,-,-,-,-,-,140,241,0.419,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:49 PM,1.6606E+12,5541689,8/15/22,15:49:49,FO,238,133,259,0,-,0.486,0,-,0.84,-,-,-,-,-,-,133,259,0.486,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:49 PM,1.6606E+12,5547474,8/15/22,15:49:55,FO,239,127,252,0,-,0.496,0,-,0.84,-,-,-,-,-,-,127,252,0.496,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5553011,8/15/22,15:50:01,FO,240,141,277,0,-,0.491,0,-,0.84,-,-,-,-,-,-,141,277,0.491,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5562157,8/15/22,15:50:10,FO,241,140,280,0,-,0.5,0,-,0.84,-,-,-,-,-,-,140,280,0.5,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5569215,8/15/22,15:50:17,FO,242,143,292,0,-,0.51,0,-,0.84,-,-,-,-,-,-,143,292,0.51,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5576724,8/15/22,15:50:24,FO,243,157,299,0,-,0.475,0,-,0.84,-,-,-,-,-,-,157,299,0.475,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5582565,8/15/22,15:50:30,FO,244,150,301,0,-,0.502,0,-,0.84,-,-,-,-,-,-,150,301,0.502,20220815-MOHK-007,20220815-MOHK-007-C
8/15/22 3:50 PM,1.6606E+12,5590254,8/15/22,15:50:38,FO,245,4,4,0,-,-,-,-,0.84,-,-,-,-,-,-,4,4,-,NA,NA
8/15/22 3:50 PM,1.6606E+12,5594362,8/15/22,15:50:42,FO,246,1,4,0,-,-,-,-,0.84,-,-,-,-,-,-,1,4,-,NA,NA
8/15/22 4:03 PM,1.6606E+12,6387669,8/15/22,16:03:55,FO,247,228,434,0,-,0.475,0,-,0.84,-,-,-,-,-,-,228,434,0.475,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6396477,8/15/22,16:04:04,FO,248,270,513,0,-,0.474,0,-,0.84,-,-,-,-,-,-,270,513,0.474,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6405226,8/15/22,16:04:13,FO,249,232,419,0,-,0.446,0,-,0.84,-,-,-,-,-,-,232,419,0.446,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6413941,8/15/22,16:04:21,FO,250,233,411,0,-,0.433,0,-,0.84,-,-,-,-,-,-,233,411,0.433,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6421463,8/15/22,16:04:29,FO,251,284,515,0,-,0.449,0,-,0.84,-,-,-,-,-,-,284,515,0.449,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6428416,8/15/22,16:04:36,FO,252,288,516,0,-,0.442,0,-,0.84,-,-,-,-,-,-,288,516,0.442,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:04 PM,1.6606E+12,6436900,8/15/22,16:04:44,FO,253,299,527,0,-,0.433,0,-,0.84,-,-,-,-,-,-,299,527,0.433,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:05 PM,1.6606E+12,6455053,8/15/22,16:05:03,FO,254,236,437,0,-,0.46,0,-,0.84,-,-,-,-,-,-,236,437,0.46,20220815-MOHK-008,20220815-MOHK-008-A
8/15/22 4:05 PM,1.6606E+12,6461931,8/15/22,16:05:09,FO,255,2,8,0,-,-,-,-,0.84,-,-,-,-,-,-,2,8,-,NA,NA
8/15/22 4:05 PM,1.6606E+12,6465442,8/15/22,16:05:13,FO,256,1,6,0,-,-,-,-,0.84,-,-,-,-,-,-,1,6,-,NA,NA
8/15/22 4:06 PM,1.6606E+12,6513733,8/15/22,16:06:01,FO,257,211,374,0,-,0.436,0,-,0.84,-,-,-,-,-,-,211,374,0.436,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6520197,8/15/22,16:06:08,FO,258,237,442,0,-,0.464,0,-,0.84,-,-,-,-,-,-,237,442,0.464,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6527109,8/15/22,16:06:15,FO,259,254,480,0,-,0.471,0,-,0.84,-,-,-,-,-,-,254,480,0.471,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6534132,8/15/22,16:06:22,FO,260,217,409,0,-,0.469,0,-,0.84,-,-,-,-,-,-,217,409,0.469,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6540974,8/15/22,16:06:29,FO,261,232,451,0,-,0.486,0,-,0.84,-,-,-,-,-,-,232,451,0.486,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6547707,8/15/22,16:06:35,FO,262,298,535,0,-,0.443,0,-,0.84,-,-,-,-,-,-,298,535,0.443,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6555626,8/15/22,16:06:43,FO,263,269,483,0,-,0.443,0,-,0.84,-,-,-,-,-,-,269,483,0.443,20220815-MOHK-008,20220815-MOHK-008-B
8/15/22 4:06 PM,1.6606E+12,6563118,8/15/22,16:06:51,FO,264,6,6,0,-,-,-,-,0.84,-,-,-,-,-,-,6,6,-,NA,NA
8/15/22 4:06 PM,1.6606E+12,6567262,8/15/22,16:06:55,FO,265,0,7,0,-,-,-,-,0.84,-,-,-,-,-,-,0,7,-,NA,NA
8/15/22 4:07 PM,1.6606E+12,6600457,8/15/22,16:07:28,FO,266,253,471,0,-,0.463,0,-,0.84,-,-,-,-,-,-,253,471,0.463,20220815-MOHK-008,20220815-MOHK-008-C
8/15/22 4:07 PM,1.6606E+12,6607556,8/15/22,16:07:35,FO,267,262,525,0,-,0.501,0,-,0.84,-,-,-,-,-,-,262,525,0.501,20220815-MOHK-008,20220815-MOHK-008-C
8/15/22 4:07 PM,1.6606E+12,6614260,8/15/22,16:07:42,FO,268,312,602,0,-,0.482,0,-,0.84,-,-,-,-,-,-,312,602,0.482,20220815-MOHK-008,20220815-MOHK-008-C
8/15/22 4:07 PM,1.6606E+12,6621102,8/15/22,16:07:49,FO,269,295,571,0,-,0.483,0,-,0.84,-,-,-,-,-,-,295,571,0.483,20220815-MOHK-008,20220815-MOHK-008-C
8/15/22 4:07 PM,1.6606E+12,6629060,8/15/22,16:07:57,FO,270,284,542,0,-,0.476,0,-,0.84,-,-,-,-,-,-,284,542,0.476,20220815-MOHK-008,20220815-MOHK-008-C
8/15/22 4:08 PM,1.6606E+12,6638056,8/15/22,16:08:06,FO,271,275,491,0,-,0.44,0,-,0.84,-,-,-,-,-,-,275,491,0.44,20220815-MOHK-008,20220815-MOHK-008-C
