Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm,1:AHum,1:Oxyg.,1:X1,1:X2,specimen_ID,subsample_ID
6/20/23 15:26,1.69E+12,3573419,6/20/23,15:26:14,FO,112,535,829,0,-,0.355,0,-,-,-,-,-,-,-,535,829,0.355,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3580346,6/20/23,15:26:21,FO,113,572,861,0,-,0.336,0,-,-,-,-,-,-,-,572,861,0.336,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3588169,6/20/23,15:26:28,FO,114,345,528,0,-,0.347,0,-,-,-,-,-,-,-,345,528,0.347,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3595268,6/20/23,15:26:35,FO,115,449,681,0,-,0.341,0,-,-,-,-,-,-,-,449,681,0.341,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3603407,6/20/23,15:26:44,FO,116,379,592,0,-,0.36,0,-,-,-,-,-,-,-,379,592,0.36,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:26,1.69E+12,3610344,6/20/23,15:26:51,FO,117,442,713,0,-,0.38,0,-,-,-,-,-,-,-,442,713,0.38,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:27,1.69E+12,3619001,6/20/23,15:26:59,FO,118,482,765,0,-,0.37,0,-,-,-,-,-,-,-,482,765,0.37,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-C
6/20/23 15:27,1.69E+12,3628090,6/20/23,15:27:08,FO,119,40,40,0,-,-,-,-,-,-,-,-,-,-,40,40,0,-,-,-,-,NA,NA
6/20/23 15:27,1.69E+12,3631954,6/20/23,15:27:12,FO,120,30,35,0,-,-,-,-,-,-,-,-,-,-,30,35,0.143,-,-,-,-,NA,NA
6/20/23 15:28,1.69E+12,3690118,6/20/23,15:28:10,FO,121,414,641,0,-,0.354,0,-,-,-,-,-,-,-,414,641,0.354,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3697104,6/20/23,15:28:17,FO,122,468,751,0,-,0.377,0,-,-,-,-,-,-,-,468,751,0.377,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3703427,6/20/23,15:28:24,FO,123,507,799,0,-,0.365,0,-,-,-,-,-,-,-,507,799,0.365,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3709956,6/20/23,15:28:30,FO,124,515,784,0,-,0.343,0,-,-,-,-,-,-,-,515,784,0.343,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3717715,6/20/23,15:28:38,FO,125,503,769,0,-,0.346,0,-,-,-,-,-,-,-,503,769,0.346,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3725064,6/20/23,15:28:45,FO,126,426,671,0,-,0.365,0,-,-,-,-,-,-,-,426,671,0.365,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
6/20/23 15:28,1.69E+12,3731572,6/20/23,15:28:52,FO,127,539,874,0,-,0.383,0,-,-,-,-,-,-,-,539,874,0.383,-,-,-,-,20230620-NAPL-004,20230620-NAPL-004-D
