Datetime,Time (abs/ms),Time (rel/ms),Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Temp,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Fo,1:Fm,1:Fv/Fm,specimen_ID,subsample_ID
4/7/22 16:13,1.65E+12,2208967,4/7/22,16:13:57,FO,148,127,479,0,-,0.735,0,-,0.84,-,-,-,-,127,479,0.735,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2213656,4/7/22,16:14:01,FO,149,106,386,0,-,0.725,0,-,0.84,-,-,-,-,106,386,0.725,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2218612,4/7/22,16:14:06,FO,150,138,447,0,-,0.691,0,-,0.84,-,-,-,-,138,447,0.691,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2222811,4/7/22,16:14:11,FO,151,104,399,0,-,0.739,0,-,0.84,-,-,-,-,104,399,0.739,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2229439,4/7/22,16:14:17,FO,152,95,438,0,-,0.783,0,-,0.84,-,-,-,-,95,438,0.783,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2234711,4/7/22,16:14:22,FO,153,127,424,0,-,0.7,0,-,0.84,-,-,-,-,127,424,0.7,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2240680,4/7/22,16:14:28,FO,154,80,453,0,-,0.823,0,-,0.84,-,-,-,-,80,453,0.823,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2244629,4/7/22,16:14:32,FO,155,135,427,0,-,0.684,0,-,0.84,-,-,-,-,135,427,0.684,20220407-AQUE-002,20220407-AQUE-002-A
4/7/22 16:14,1.65E+12,2248359,4/7/22,16:14:36,FO,156,8,8,0,-,-,-,-,0.84,-,-,-,-,8,8,-,NA,NA
4/7/22 16:14,1.65E+12,2252325,4/7/22,16:14:40,FO,157,6,7,0,-,-,-,-,0.84,-,-,-,-,6,7,-,NA,NA
4/7/22 16:15,1.65E+12,2326876,4/7/22,16:15:55,FO,158,132,461,0,-,0.714,0,-,0.84,-,-,-,-,132,461,0.714,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2333592,4/7/22,16:16:01,FO,159,130,520,0,-,0.75,0,-,0.84,-,-,-,-,130,520,0.75,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2337796,4/7/22,16:16:06,FO,160,129,444,0,-,0.709,0,-,0.84,-,-,-,-,129,444,0.709,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2342130,4/7/22,16:16:10,FO,161,141,566,0,-,0.751,0,-,0.84,-,-,-,-,141,566,0.751,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2346341,4/7/22,16:16:14,FO,162,118,508,0,-,0.768,0,-,0.84,-,-,-,-,118,508,0.768,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2352328,4/7/22,16:16:20,FO,163,111,418,0,-,0.734,0,-,0.84,-,-,-,-,111,418,0.734,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2357949,4/7/22,16:16:26,FO,164,121,626,0,-,0.807,0,-,0.84,-,-,-,-,121,626,0.807,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2365045,4/7/22,16:16:33,FO,165,134,468,0,-,0.714,0,-,0.84,-,-,-,-,134,468,0.714,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2372328,4/7/22,16:16:40,FO,166,96,392,0,-,0.755,0,-,0.84,-,-,-,-,96,392,0.755,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:16,1.65E+12,2378380,4/7/22,16:16:46,FO,167,0,8,0,-,-,-,-,0.84,-,-,-,-,0,8,-,NA,NA
4/7/22 16:16,1.65E+12,2388127,4/7/22,16:16:56,FO,168,133,495,0,-,0.731,0,-,0.84,-,-,-,-,133,495,0.731,20220407-AQUE-002,20220407-AQUE-002-B
4/7/22 16:17,1.65E+12,2393856,4/7/22,16:17:02,FO,169,7,9,0,-,-,-,-,0.84,-,-,-,-,7,9,-,NA,NA
4/7/22 16:17,1.65E+12,2397765,4/7/22,16:17:06,FO,170,9,9,0,-,-,-,-,0.84,-,-,-,-,9,9,-,NA,NA
4/7/22 16:18,1.65E+12,2476876,4/7/22,16:18:25,FO,171,121,531,0,-,0.772,0,-,0.84,-,-,-,-,121,531,0.772,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2483162,4/7/22,16:18:31,FO,172,150,522,0,-,0.713,0,-,0.84,-,-,-,-,150,522,0.713,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2488238,4/7/22,16:18:36,FO,173,123,520,0,-,0.763,0,-,0.84,-,-,-,-,123,520,0.763,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2494508,4/7/22,16:18:42,FO,174,109,404,0,-,0.73,0,-,0.84,-,-,-,-,109,404,0.73,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2500172,4/7/22,16:18:48,FO,175,96,494,0,-,0.806,0,-,0.84,-,-,-,-,96,494,0.806,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2504978,4/7/22,16:18:53,FO,176,122,457,0,-,0.733,0,-,0.84,-,-,-,-,122,457,0.733,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:18,1.65E+12,2509396,4/7/22,16:18:57,FO,177,90,426,0,-,0.789,0,-,0.84,-,-,-,-,90,426,0.789,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:19,1.65E+12,2514429,4/7/22,16:19:02,FO,178,101,313,0,-,0.677,0,-,0.84,-,-,-,-,101,313,0.677,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:19,1.65E+12,2518866,4/7/22,16:19:07,FO,179,122,518,0,-,0.764,0,-,0.84,-,-,-,-,122,518,0.764,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:19,1.65E+12,2522865,4/7/22,16:19:11,FO,180,179,605,0,-,0.704,0,-,0.84,-,-,-,-,179,605,0.704,20220407-AQUE-002,20220407-AQUE-002-C
4/7/22 16:19,1.65E+12,2527289,4/7/22,16:19:15,FO,181,7,7,0,-,-,-,-,0.84,-,-,-,-,7,7,-,NA,NA
4/7/22 16:19,1.65E+12,2531510,4/7/22,16:19:19,FO,182,8,8,0,-,-,-,-,0.84,-,-,-,-,8,8,-,NA,NA
4/7/22 16:20,1.65E+12,2617019,4/7/22,16:20:45,FO,183,83,435,0,-,0.809,0,-,0.84,-,-,-,-,83,435,0.809,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:20,1.65E+12,2622864,4/7/22,16:20:51,FO,184,101,421,0,-,0.76,0,-,0.84,-,-,-,-,101,421,0.76,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:20,1.65E+12,2629108,4/7/22,16:20:57,FO,185,89,424,0,-,0.79,0,-,0.84,-,-,-,-,89,424,0.79,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2634836,4/7/22,16:21:03,FO,186,107,438,0,-,0.756,0,-,0.84,-,-,-,-,107,438,0.756,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2642477,4/7/22,16:21:10,FO,187,73,433,0,-,0.831,0,-,0.84,-,-,-,-,73,433,0.831,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2657221,4/7/22,16:21:25,FO,188,95,417,0,-,0.772,0,-,0.84,-,-,-,-,95,417,0.772,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2663990,4/7/22,16:21:32,FO,189,94,459,0,-,0.795,0,-,0.84,-,-,-,-,94,459,0.795,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2669111,4/7/22,16:21:37,FO,190,105,445,0,-,0.764,0,-,0.84,-,-,-,-,105,445,0.764,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2673707,4/7/22,16:21:41,FO,191,125,505,0,-,0.752,0,-,0.84,-,-,-,-,125,505,0.752,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2678976,4/7/22,16:21:47,FO,192,108,433,0,-,0.751,0,-,0.84,-,-,-,-,108,433,0.751,20220407-AQUE-002,20220407-AQUE-002-D
4/7/22 16:21,1.65E+12,2684837,4/7/22,16:21:53,FO,193,4,19,0,-,-,-,-,0.84,-,-,-,-,4,19,-,NA,NA
4/7/22 16:21,1.65E+12,2688619,4/7/22,16:21:56,FO,194,23,23,0,-,-,-,-,0.84,-,-,-,-,23,23,0,NA,NA
4/7/22 16:23,1.65E+12,2806577,4/7/22,16:23:54,FO,195,102,472,0,-,0.784,0,-,0.84,-,-,-,-,102,472,0.784,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2813517,4/7/22,16:24:01,FO,196,102,433,0,-,0.764,0,-,0.84,-,-,-,-,102,433,0.764,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2818919,4/7/22,16:24:07,FO,197,66,461,0,-,0.857,0,-,0.84,-,-,-,-,66,461,0.857,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2824848,4/7/22,16:24:13,FO,198,51,435,0,-,0.883,0,-,0.84,-,-,-,-,51,435,0.883,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2831296,4/7/22,16:24:19,FO,199,106,436,0,-,0.757,0,-,0.84,-,-,-,-,106,436,0.757,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2845861,4/7/22,16:24:34,FO,200,89,500,0,-,0.822,0,-,0.84,-,-,-,-,89,500,0.822,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2851399,4/7/22,16:24:39,FO,201,67,439,0,-,0.847,0,-,0.84,-,-,-,-,67,439,0.847,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2857306,4/7/22,16:24:45,FO,202,115,477,0,-,0.759,0,-,0.84,-,-,-,-,115,477,0.759,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2863159,4/7/22,16:24:51,FO,203,115,498,0,-,0.769,0,-,0.84,-,-,-,-,115,498,0.769,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:24,1.65E+12,2870140,4/7/22,16:24:58,FO,204,132,540,0,-,0.756,0,-,0.84,-,-,-,-,132,540,0.756,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:25,1.65E+12,2875654,4/7/22,16:25:03,FO,205,129,549,0,-,0.765,0,-,0.84,-,-,-,-,129,549,0.765,20220407-AQUE-002,20220407-AQUE-002-E
4/7/22 16:25,1.65E+12,2881158,4/7/22,16:25:09,FO,206,5,8,0,-,-,-,-,0.84,-,-,-,-,5,8,-,NA,NA
4/7/22 16:25,1.65E+12,2885230,4/7/22,16:25:13,FO,207,3,8,0,-,-,-,-,0.84,-,-,-,-,3,8,-,NA,NA
4/7/22 16:26,1.65E+12,2980558,4/7/22,16:26:48,FO,208,124,448,0,-,0.723,0,-,0.84,-,-,-,-,124,448,0.723,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:26,1.65E+12,2986143,4/7/22,16:26:54,FO,209,89,457,0,-,0.805,0,-,0.84,-,-,-,-,89,457,0.805,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,2991788,4/7/22,16:27:00,FO,210,94,460,0,-,0.796,0,-,0.84,-,-,-,-,94,460,0.796,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,2997522,4/7/22,16:27:05,FO,211,92,464,0,-,0.802,0,-,0.84,-,-,-,-,92,464,0.802,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3004099,4/7/22,16:27:12,FO,212,68,421,0,-,0.838,0,-,0.84,-,-,-,-,68,421,0.838,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3009373,4/7/22,16:27:17,FO,213,56,415,0,-,0.865,0,-,0.84,-,-,-,-,56,415,0.865,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3014708,4/7/22,16:27:22,FO,214,59,414,0,-,0.857,0,-,0.84,-,-,-,-,59,414,0.857,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3020582,4/7/22,16:27:28,FO,215,95,451,0,-,0.789,0,-,0.84,-,-,-,-,95,451,0.789,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3025339,4/7/22,16:27:33,FO,216,109,441,0,-,0.753,0,-,0.84,-,-,-,-,109,441,0.753,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3030734,4/7/22,16:27:39,FO,217,119,457,0,-,0.74,0,-,0.84,-,-,-,-,119,457,0.74,20220407-AQUE-002,20220407-AQUE-002-F
4/7/22 16:27,1.65E+12,3035547,4/7/22,16:27:43,FO,218,3,10,0,-,-,-,-,0.84,-,-,-,-,3,10,-,NA,NA
4/7/22 16:27,1.65E+12,3039358,4/7/22,16:27:47,FO,219,10,10,0,-,-,-,-,0.84,-,-,-,-,10,10,0,NA,NA
4/7/22 16:29,1.65E+12,3153870,4/7/22,16:29:42,FO,220,89,452,0,-,0.803,0,-,0.84,-,-,-,-,89,452,0.803,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:29,1.65E+12,3160375,4/7/22,16:29:48,FO,221,90,437,0,-,0.794,0,-,0.84,-,-,-,-,90,437,0.794,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:29,1.65E+12,3166039,4/7/22,16:29:54,FO,222,82,420,0,-,0.805,0,-,0.84,-,-,-,-,82,420,0.805,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3172919,4/7/22,16:30:01,FO,223,80,410,0,-,0.805,0,-,0.84,-,-,-,-,80,410,0.805,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3178486,4/7/22,16:30:06,FO,224,82,490,0,-,0.833,0,-,0.84,-,-,-,-,82,490,0.833,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3184230,4/7/22,16:30:12,FO,225,149,636,0,-,0.766,0,-,0.84,-,-,-,-,149,636,0.766,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3196487,4/7/22,16:30:24,FO,226,66,541,0,-,0.878,0,-,0.84,-,-,-,-,66,541,0.878,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3201178,4/7/22,16:30:29,FO,227,91,429,0,-,0.788,0,-,0.84,-,-,-,-,91,429,0.788,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3206113,4/7/22,16:30:34,FO,228,87,467,0,-,0.814,0,-,0.84,-,-,-,-,87,467,0.814,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3212445,4/7/22,16:30:40,FO,229,110,467,0,-,0.764,0,-,0.84,-,-,-,-,110,467,0.764,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3216522,4/7/22,16:30:44,FO,230,133,527,0,-,0.748,0,-,0.84,-,-,-,-,133,527,0.748,20220407-AQUE-002,20220407-AQUE-002-G
4/7/22 16:30,1.65E+12,3221360,4/7/22,16:30:49,FO,231,5,7,0,-,-,-,-,0.84,-,-,-,-,5,7,-,NA,NA
4/7/22 16:30,1.65E+12,3225705,4/7/22,16:30:53,FO,232,8,8,0,-,-,-,-,0.84,-,-,-,-,8,8,-,NA,NA
4/7/22 16:33,1.65E+12,3357883,4/7/22,16:33:06,FO,233,89,475,0,-,0.813,0,-,0.84,-,-,-,-,89,475,0.813,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3363720,4/7/22,16:33:11,FO,234,108,456,0,-,0.763,0,-,0.84,-,-,-,-,108,456,0.763,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3369445,4/7/22,16:33:17,FO,235,87,514,0,-,0.831,0,-,0.84,-,-,-,-,87,514,0.831,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3375048,4/7/22,16:33:23,FO,236,90,464,0,-,0.806,0,-,0.84,-,-,-,-,90,464,0.806,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3383743,4/7/22,16:33:32,FO,237,110,437,0,-,0.748,0,-,0.84,-,-,-,-,110,437,0.748,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3389827,4/7/22,16:33:38,FO,238,85,441,0,-,0.807,0,-,0.84,-,-,-,-,85,441,0.807,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:33,1.65E+12,3405569,4/7/22,16:33:53,FO,239,89,424,0,-,0.79,0,-,0.84,-,-,-,-,89,424,0.79,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:34,1.65E+12,3411758,4/7/22,16:34:00,FO,240,83,429,0,-,0.807,0,-,0.84,-,-,-,-,83,429,0.807,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:34,1.65E+12,3417286,4/7/22,16:34:05,FO,241,66,429,0,-,0.846,0,-,0.84,-,-,-,-,66,429,0.846,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:34,1.65E+12,3422672,4/7/22,16:34:10,FO,242,166,686,0,-,0.758,0,-,0.84,-,-,-,-,166,686,0.758,20220407-AQUE-002,20220407-AQUE-002-H
4/7/22 16:34,1.65E+12,3428538,4/7/22,16:34:16,FO,243,3,9,0,-,-,-,-,0.84,-,-,-,-,3,9,-,NA,NA
4/7/22 16:34,1.65E+12,3432280,4/7/22,16:34:20,FO,244,16,16,0,-,-,-,-,0.84,-,-,-,-,16,16,0,NA,NA
4/7/22 16:36,1.65E+12,3569510,4/7/22,16:36:37,FO,245,112,528,0,-,0.788,0,-,0.84,-,-,-,-,112,528,0.788,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:36,1.65E+12,3573750,4/7/22,16:36:42,FO,246,112,535,0,-,0.791,0,-,0.84,-,-,-,-,112,535,0.791,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:36,1.65E+12,3578933,4/7/22,16:36:47,FO,247,80,461,0,-,0.826,0,-,0.84,-,-,-,-,80,461,0.826,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:36,1.65E+12,3584117,4/7/22,16:36:52,FO,248,90,464,0,-,0.806,0,-,0.84,-,-,-,-,90,464,0.806,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:36,1.65E+12,3589608,4/7/22,16:36:57,FO,249,81,465,0,-,0.826,0,-,0.84,-,-,-,-,81,465,0.826,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3595305,4/7/22,16:37:03,FO,250,105,492,0,-,0.787,0,-,0.84,-,-,-,-,105,492,0.787,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3599954,4/7/22,16:37:08,FO,251,95,445,0,-,0.787,0,-,0.84,-,-,-,-,95,445,0.787,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3605224,4/7/22,16:37:13,FO,252,38,460,0,-,0.917,0,-,0.84,-,-,-,-,38,460,0.917,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3610368,4/7/22,16:37:18,FO,253,65,453,0,-,0.857,0,-,0.84,-,-,-,-,65,453,0.857,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3615214,4/7/22,16:37:23,FO,254,95,479,0,-,0.802,0,-,0.84,-,-,-,-,95,479,0.802,20220407-AQUE-002,20220407-AQUE-002-I
4/7/22 16:37,1.65E+12,3620142,4/7/22,16:37:28,FO,255,5,9,0,-,-,-,-,0.84,-,-,-,-,5,9,-,NA,NA
4/7/22 16:37,1.65E+12,3626917,4/7/22,16:37:35,FO,256,8,10,0,-,-,-,-,0.84,-,-,-,-,8,10,-,NA,NA
4/7/22 16:39,1.65E+12,3723991,4/7/22,16:39:12,FO,257,100,523,0,-,0.809,0,-,0.84,-,-,-,-,100,523,0.809,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3729286,4/7/22,16:39:17,FO,258,110,498,0,-,0.779,0,-,0.84,-,-,-,-,110,498,0.779,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3733100,4/7/22,16:39:21,FO,259,149,741,0,-,0.799,0,-,0.84,-,-,-,-,149,741,0.799,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3738645,4/7/22,16:39:26,FO,260,129,500,0,-,0.742,0,-,0.84,-,-,-,-,129,500,0.742,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3743697,4/7/22,16:39:31,FO,261,126,491,0,-,0.743,0,-,0.84,-,-,-,-,126,491,0.743,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3749912,4/7/22,16:39:38,FO,262,134,507,0,-,0.736,0,-,0.84,-,-,-,-,134,507,0.736,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3755967,4/7/22,16:39:44,FO,263,97,420,0,-,0.769,0,-,0.84,-,-,-,-,97,420,0.769,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3761748,4/7/22,16:39:50,FO,264,89,408,0,-,0.782,0,-,0.84,-,-,-,-,89,408,0.782,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:39,1.65E+12,3767643,4/7/22,16:39:55,FO,265,177,616,0,-,0.713,0,-,0.84,-,-,-,-,177,616,0.713,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:40,1.65E+12,3773345,4/7/22,16:40:01,FO,266,152,586,0,-,0.741,0,-,0.84,-,-,-,-,152,586,0.741,20220407-AQUE-002,20220407-AQUE-002-J
4/7/22 16:40,1.65E+12,3779121,4/7/22,16:40:07,FO,267,7,8,0,-,-,-,-,0.84,-,-,-,-,7,8,-,NA,NA
4/7/22 16:40,1.65E+12,3782859,4/7/22,16:40:11,FO,268,6,9,0,-,-,-,-,0.84,-,-,-,-,6,9,-,NA,NA
4/7/22 16:42,1.65E+12,3938990,4/7/22,16:42:47,FO,269,117,406,0,-,0.712,0,-,0.84,-,-,-,-,117,406,0.712,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:42,1.65E+12,3942762,4/7/22,16:42:51,FO,270,121,467,0,-,0.741,0,-,0.84,-,-,-,-,121,467,0.741,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:42,1.65E+12,3946915,4/7/22,16:42:55,FO,271,121,632,0,-,0.809,0,-,0.84,-,-,-,-,121,632,0.809,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:43,1.65E+12,3951831,4/7/22,16:43:00,FO,272,154,447,0,-,0.655,0,-,0.84,-,-,-,-,154,447,0.655,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:43,1.65E+12,3956443,4/7/22,16:43:04,FO,273,105,458,0,-,0.771,0,-,0.84,-,-,-,-,105,458,0.771,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:43,1.65E+12,3959949,4/7/22,16:43:08,FO,274,114,453,0,-,0.748,0,-,0.84,-,-,-,-,114,453,0.748,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:43,1.65E+12,3967255,4/7/22,16:43:15,FO,275,100,472,0,-,0.788,0,-,0.84,-,-,-,-,100,472,0.788,20220407-AQUE-002,20220407-AQUE-002-K
4/7/22 16:43,1.65E+12,3971526,4/7/22,16:43:19,FO,276,0,8,0,-,-,-,-,0.84,-,-,-,-,0,8,-,NA,NA
4/7/22 16:43,1.65E+12,3975410,4/7/22,16:43:23,FO,277,11,11,0,-,-,-,-,0.84,-,-,-,-,11,11,0,NA,NA
4/7/22 17:02,1.65E+12,5109015,4/7/22,17:02:17,FO,278,2,3,0,-,-,-,-,0.84,-,-,-,-,2,3,-,NA,NA
4/7/22 17:05,1.65E+12,5276796,4/7/22,17:05:05,FO,279,176,663,0,-,0.735,0,-,0.84,-,-,-,-,176,663,0.735,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5282811,4/7/22,17:05:11,FO,280,126,521,0,-,0.758,0,-,0.84,-,-,-,-,126,521,0.758,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5287437,4/7/22,17:05:15,FO,281,117,466,0,-,0.749,0,-,0.84,-,-,-,-,117,466,0.749,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5293274,4/7/22,17:05:21,FO,282,161,602,0,-,0.733,0,-,0.84,-,-,-,-,161,602,0.733,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5298841,4/7/22,17:05:27,FO,283,120,386,0,-,0.689,0,-,0.84,-,-,-,-,120,386,0.689,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5304597,4/7/22,17:05:32,FO,284,69,326,0,-,0.788,0,-,0.84,-,-,-,-,69,326,0.788,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5310246,4/7/22,17:05:38,FO,285,76,419,0,-,0.819,0,-,0.84,-,-,-,-,76,419,0.819,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5315257,4/7/22,17:05:43,FO,286,85,353,0,-,0.759,0,-,0.84,-,-,-,-,85,353,0.759,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:05,1.65E+12,5320768,4/7/22,17:05:49,FO,287,129,717,0,-,0.82,0,-,0.84,-,-,-,-,129,717,0.82,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:06,1.65E+12,5332190,4/7/22,17:06:00,FO,288,127,421,0,-,0.698,0,-,0.84,-,-,-,-,127,421,0.698,20220407-AQUE-003,20220407-AQUE-003-A
4/7/22 17:06,1.65E+12,5336629,4/7/22,17:06:04,FO,289,9,18,0,-,-,-,-,0.84,-,-,-,-,9,18,-,NA,NA
4/7/22 17:06,1.65E+12,5340554,4/7/22,17:06:08,FO,290,16,18,0,-,-,-,-,0.84,-,-,-,-,16,18,0.111,NA,NA
4/7/22 17:07,1.65E+12,5428350,4/7/22,17:07:36,FO,291,69,383,0,-,0.82,0,-,0.84,-,-,-,-,69,383,0.82,20220407-AQUE-003,20220407-AQUE-003-B
4/7/22 17:07,1.65E+12,5432638,4/7/22,17:07:40,FO,292,95,341,0,-,0.721,0,-,0.84,-,-,-,-,95,341,0.721,20220407-AQUE-003,20220407-AQUE-003-B
4/7/22 17:07,1.65E+12,5437276,4/7/22,17:07:45,FO,293,87,416,0,-,0.791,0,-,0.84,-,-,-,-,87,416,0.791,20220407-AQUE-003,20220407-AQUE-003-B
4/7/22 17:07,1.65E+12,5442136,4/7/22,17:07:50,FO,294,117,485,0,-,0.759,0,-,0.84,-,-,-,-,117,485,0.759,20220407-AQUE-003,20220407-AQUE-003-B
