specimen_ID,sp_code,scientific_name,growth_form,pigment_type,life_habit,longevity,posture,branching_yn,lifestage,maximum_height,method,thickness_mm_mean,thickness_mm_se,sta_mean,sta_se,frond_dmc_mean,frond_dmc_se,sav_mean,sav_se,sap_mean,sap_se,aspect_ratio_mean,aspect_ratio_se,frond_length_mean,frond_length_se,frond_width_mean,frond_width_se,frond_area_mean,frond_area_se,frond_peri_mean,frond_peri_se,frond_ww_mean,frond_ww_se,frond_dw_mean,frond_dw_se,frond_volume_mean,frond_volume_se,fvfm_mean,fvfm_se,total_wet,total_dry,total_dmc,total_volume,chlA_mean,chlA_se,delta_15_n_mean,delta_15_n_se,delta_13_c_mean,delta_13_c_se,weight_percent_n_mean,weight_percent_n_se,weight_percent_c_mean,weight_percent_c_se,mass_to_height,height_ww,date_collected,site,year,sav_scaled,frond_area_scaled,sta_scaled,frond_peri_scaled,frond_length_scaled,frond_width_scaled
20220726-BULL-019,BF,Cryptopleura ruprechtiana,corticated_macrophytes,red,saxicolous,perennial,erect,yes,NA,37.5,measurement,0.17933333333333334,0.00544424896044395,30.509744806461946,1.5807557673807593,0.17057659855396248,0.007432995352495806,4526.593563888889,95.0516863749294,6.290363818771064,0.13152945751048511,1.1791160908807967,0.07706350084666966,29.833333333333332,2.587362449376671,25.833333333333332,4.1062283315849735,53869.166333333334,29434.39859522232,8630.761666666667,4753.623214315383,11353,6987.481472843655,1846,1075.7296748409117,11.666666666666666,6.173419725817378,0.417675,0.004022435080191969,37159,6190,0.16658144729406066,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.06666666666666,0.001009176780860626,2022-07-26,Bullito,2022,176537.14899166665,2001724351.7803333,188855.32035199946,320710472.7716667,1108576.8333333333,959940.8333333333
20220726-BULL-020,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,41,measurement,0.6305,0.023712526189866075,13.323203823682134,3.6816123901879156,0.15815031346470113,0.014803337067019463,1250.094936043956,101.60164712254713,4.649951232133922,0.15275139562632828,3.5909926051812464,1.1340401457877674,28.72,1.974183375474528,10.540000000000001,2.2204954402114856,12444.9862,2950.1251179319224,2764.5626,719.599188784743,6730.6,1900.685997212585,1010,251.23395471153972,9.4,1.74928556845359,0.73702,0.003560954928105664,81356,13533,0.1663429863808447,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.0731707317073,5.039579133684055e-4,2022-07-26,Bullito,2022,108758.25943582418,1012474297.2872,180302.9173458903,224913754.88560003,2336544.32,857492.2400000001
20220726-BULL-021,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,11,measurement,0.24,0.0105409255338946,27.967685393258424,NA,0.15794143744454303,NA,4978.248,NA,2.95425173267312,NA,0.9423076923076923,NA,9.8,NA,10.4,NA,4978.248,NA,1685.113,NA,1127,NA,178,NA,1,NA,0.4455,0.012891211476557715,1127,178,0.15794143744454303,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.181818181818183,0.009760425909494233,2022-07-26,Bullito,2022,4978.248,5610485.495999999,4978.248,1899122.351,11044.6,11720.800000000001
20220726-BULL-022,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,14,measurement,0.247,0.02338327987639411,14.685853092783507,NA,0.211156462585034,NA,2849.0555000000004,NA,3.3088278888457574,NA,0.7428571428571429,NA,13,NA,17.5,NA,11396.222000000002,NA,3444.187,NA,3675,NA,776,NA,4,NA,0.4336,0.029326211256598875,3675,776,0.211156462585034,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.42857142857143,0.0038095238095238095,2022-07-26,Bullito,2022,11396.222000000002,41881115.85000001,11396.222000000002,12657387.225,47775,64312.5
20220726-BULL-023,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,16,measurement,0.259,0.02262987209665824,25.215990291262134,NA,0.1463587921847247,NA,3462.9959999999996,NA,4.1357419841791465,NA,0.8862275449101797,NA,14.8,NA,16.7,NA,10388.988,NA,2512.0009999999997,NA,2815,NA,412,NA,3,NA,0.4624,0.01357874155517448,2815,412,0.1463587921847247,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.75,0.005683836589698046,2022-07-26,Bullito,2022,10388.988,29245001.22,10388.988,7071282.8149999995,41662,47010.5
20220726-BULL-025,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,51,measurement,0.359,0.01940503943710384,13.35322157564906,NA,0.16365501074428598,NA,1721.024826923077,NA,43.18144756993266,NA,1.8710937499999998,NA,47.9,NA,25.6,NA,89493.291,NA,2072.4939999999997,NA,40952,NA,6702,NA,52,NA,0.46081818181818185,0.007075974949616717,40952,6702,0.16365501074428598,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.41176470588235,0.0012453604219574135,2022-07-26,Bullito,2022,89493.291,3664929253.032,89493.291,84872774.28799999,1961600.8,1048371.2000000001
20220726-BULL-026,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,10,measurement,0.271,0.02019075696121041,38.8583245614035,NA,0.10256410256410256,NA,2953.2326666666663,NA,3.3330968233676863,NA,0.6666666666666666,NA,9,NA,13.5,NA,8859.6979999999985,NA,2658.0979999999995,NA,2223,NA,228,NA,3,NA,0.5332,0.005172147630444346,2223,228,0.10256410256410256,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,0.00449842555105713,2022-07-26,Bullito,2022,8859.6979999999985,19695108.653999995,8859.6979999999985,5908951.853999999,20007,30010.5
20220726-BULL-027,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,43,measurement,0.436,0.016,10.947128269848553,NA,0.17086845716526172,NA,1490.86203125,NA,25.036267953581635,NA,1.9761904761904763,NA,41.5,NA,21,NA,47707.585,NA,1905.539,NA,25505,NA,4358,NA,32,NA,0.467,0.006066300355241238,25505,4358,0.17086845716526172,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.34883720930233,0.0016859439325622428,2022-07-26,Bullito,2022,47707.585,1216781955.425,47707.585,48600772.195,1058457.5,535605
20220726-BULL-031,BF,Cryptopleura ruprechtiana,corticated_macrophytes,red,saxicolous,perennial,erect,yes,NA,32,measurement,0.2012,0.009949423119365426,44.336047267145474,4.0630776502597215,0.1218462175229728,0.006931484034435032,4080.9763566666666,300.98614760903547,6.038232261339482,0.39899366594539104,1.1268458459275377,0.06212288572090015,18.1,1.9411336893681486,16.52,2.6249571425072826,20851.6308,8501.108653256922,3312.0553999999997,1273.8738179385196,3986.2,1648.842848788204,510,232.91371793005234,5,1.8439088914585773,NA,NA,25099,3432,0.13673851547870433,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.25,0.0012749511932746325,2022-07-26,Bullito,2022,122429.2907,523355081.4492,152161.31422084325,83129278.4846,454291.9,414635.48
20220726-BULL-032,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,37,measurement,0.8211666666666667,0.04105879184714608,11.59537081188327,0.1892116736697033,0.13358302840492053,0.007802147806825384,1365.754107142857,125.48516955078024,4.720772645032013,0.149508970984351,3.559615144054827,0.701331562319682,25.86,2.2861758462550514,8.72,1.87040102651811,7876.5984,1641.3774058364395,1716.1,396.1893674898406,4886.2,797.445948011525,673.8,136.22092350296262,6.2,1.6852299546352716,NA,NA,41341,5786,0.13995791103263105,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.3783783783784,8.949952831329673e-4,2022-07-26,Bullito,2022,69653.45946428571,325626454.4544,67090.8155175566,70945290.1,1069078.26,360493.52
20220726-BULL-033,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,113,measurement,1.5046666666666668,0.2823897681708887,17.44108285281466,0.6619859695146333,0.12293968212800926,0.004557087790359273,2021.9467548809525,190.8991253142541,22.519694997262473,3.4983645642859473,9.792985326082869,1.9903749917379596,73.24,20.406802787306,7.3,1.1937336386313322,45749.6274,17529.326758692365,1779.4517999999998,431.81030757861714,21128.8,7770.4025983214015,2724.4,1125.1038440961795,20.8,5.9531504264548865,NA,NA,209711,28521,0.1360014496139926,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.39823008849558,5.388367801402883e-4,2022-07-26,Bullito,2022,444828.28607380955,9594200111.6814,497437.1240451269,373170616.4298,15359233.639999999,1530890.3
20220726-BULL-034,PTCA,Pterygophora californica,leathery_macrophyte,brown,saxicolous,perennial,erect,no,adult,169,measurement,2.061,0.4774339780428604,14.717555618307243,0.5429126890909831,0.12180382672037603,0.005514276912271152,1653.413691407563,58.065378445996465,21.288276182455686,1.3684782906994875,17.23472239200151,1.3676274984847803,122.76,15.191925486915741,7.4,1.3111064030047292,65984.188,15252.014348593068,3007.5172000000002,486.3583868216319,36616.2,7801.284608319325,4624.2,1263.8135305495032,39.2,7.735631842325486,NA,NA,796081,145209,0.1824048055411447,737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,859.2248520710059,2.1228995541910936e-4,2022-07-26,Bullito,2022,1218565.890567374,52528758367.228,2137121.5337787764,2394227300.0932,97726903.56,5890999.4
20220812-AQUE-001,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,10.5,measurement,0.254,0.015434449203720299,34.45108695652174,NA,0.10714285714285714,NA,4754.25,NA,2.3229707445184147,NA,1.2650602409638554,NA,10.5,NA,8.3,NA,4754.25,NA,2046.625,NA,1288,NA,138,NA,1,NA,0.5089,0.0042122836245121675,1288,138,0.10714285714285714,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.142857142857142,0.008152173913043478,2022-08-12,Arroyo Quemado,2022,4754.25,6123474,4754.25,2636053,13524,10690.400000000001
20220812-AQUE-002,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,17.5,measurement,0.3095,0.012783109744379188,31.81395829594168,1.6492967872376185,0.10756777179630034,0.0047746880037865735,3068.1480833333335,50.87791666666657,2.1610741272119673,0.045770983693987015,1.0482083922677983,0.14226779820839225,17.9,0.40000000000000036,17.45,2.7499999999999996,25901.185999999998,10306.055999999999,12091.758999999998,5025.050999999999,7564,2961.9999999999995,799.5,282.49999999999994,8.5,3.4999999999999996,0.4746,0.003680960972926841,15128,1599,0.10569804336329984,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.37142857142857,0.001156795346377578,2022-08-12,Arroyo Quemado,2022,52158.51741666667,391833141.80799997,50870.519315210746,182924130.15199998,270791.19999999995,263983.6
20220815-MOHK-001,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,10,measurement,0.19474576271186442,0.008913362896138456,22.378996901081592,1.741944340000963,0.20978379342897618,0.010300862138143943,3565.1166666666654,367.7786894919884,2.6116540962541333,0.17322398073195594,1.0482880998518496,0.1643575226801906,7.15,0.737450563314812,7.483333333333333,1.2783887428234724,2325.483333333333,620.3484485441315,860.0333333333333,203.53384430550557,517.8333333333334,143.722282351918,113.33333333333334,36.202823708164594,0.6666666666666669,0.15202339001321835,0.5095384615384615,0.00667102769531504,5133,1102,0.21468926553672316,6.000000000000001,1.1317557777777778,0.11890062769689681,NA,NA,NA,NA,NA,NA,NA,NA,110.2,0.0019481784531463083,2022-08-15,Mohawk,2022,21390.699999999997,11936705.95,24661.654584991913,4414551.1,36700.950000000004,38411.95
20220815-MOHK-002,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,26.5,measurement,0.396,0.04008879034232775,10.418920187793427,NA,0.1988609840351041,NA,2017.4818181818182,NA,7.475678771137909,NA,0.7209302325581395,NA,15.5,NA,21.5,NA,22192.3,NA,2968.6000000000004,NA,10711,NA,2130,NA,11,NA,0.47209999999999996,0.005971134267829222,10711,2130,0.1988609840351041,11,0.48765875,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.37735849056604,0.002474092054896835,2022-08-15,Mohawk,2022,22192.3,237701725.29999998,22192.3,31796674.600000005,166020.5,230286.5
20220815-MOHK-003,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,25.3,measurement,0.389,0.032750251103898745,13.635854803091647,1.2364528892160473,0.19799407681682252,0.005115738537890782,3453.3399999999983,1380.1599999999983,11.309861260756938,4.429434214493592,3.4630503144654083,1.046383647798742,14.849999999999998,9.049999999999997,3.8499999999999996,1.45,5666.299999999999,4699.5999999999995,399.55,259.05,2226.5,1889.5,450.5,385.49999999999994,2.6,2.4,0.4938888888888889,0.0047615623904309606,4453,901,0.20233550415450258,5.2,0.6596222222222222,0.06904888888888894,NA,NA,NA,NA,NA,NA,NA,NA,35.612648221343875,0.00568156299124186,2022-08-15,Mohawk,2022,17957.36799999999,25232033.9,12285.905177585573,1779196.1500000001,66127.04999999999,17144.05
20220815-MOHK-004,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,5.5,measurement,0.47725,0.017434814493141486,10.855243397860594,0.6830463335838564,0.20696496949349036,0.0034375451658288495,2076.725,133.88800901624217,1.8103753307087822,0.0831118678967646,0.9150662270414811,0.04310654672609774,6.8,0.7937253933193771,7.4,0.6608075867199671,1274.925,214.28114077460634,714.575,133.09724123737502,578.5,116.14968790315366,120.75,26.31341546309284,0.625,0.125,0.484325,0.005038618489432524,3224,659,0.2044044665012407,3.5,0.206020125,0.039216124999999984,NA,NA,NA,NA,NA,NA,NA,NA,119.81818181818181,0.001705955334987593,2022-08-15,Mohawk,2022,7268.5374999999995,4110358.1999999997,7153.605399190132,2303789.8000000003,21923.2,23857.600000000002
20220815-MOHK-005,BO,Bossiella orbigniana,articulated_calcareous,red,saxicolous,perennial,"erect, prostrate",yes,NA,9.5,measurement,0.3903333333333333,0.021795725265444675,6.315247817541621,0.3121444205785524,0.46734962836358396,0.03389786490696655,3117.166666666666,230.04933045858633,0.6348283572338272,0.027226917665270394,1.4841275717988045,0.21912249395298009,8.4,0.6557438524302001,6,1.1532562594670794,1924.5666666666666,805.8720583594176,3010.9,1186.3253137314402,674.3333333333334,287.3101305403468,296.3333333333333,111.27193916007954,0.6333333333333334,0.26034165586355523,0.405,0.01480665911508054,10637,4127,0.3879853342107737,10.9,1.6754671428571428,0.3514528571428572,NA,NA,NA,NA,NA,NA,NA,NA,434.42105263157896,8.931089592930338e-4,2022-08-15,Mohawk,2022,33977.11666666666,20471615.633333333,26063.027742994273,32026943.3,89350.8,63822
20220815-MOHK-006,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,17,measurement,0.389,0.019171292641302556,11.549069490895578,1.521378913515305,0.20867450438898516,0.004637450404622706,2443.908333333334,243.0698597854356,6.672531295219522,0.4811392852037333,1.9165396341463412,0.619634203407339,9.566666666666666,1.2719189352225941,5.933333333333334,1.462114146630754,4223.333333333333,1811.233235793901,602.4666666666667,214.58139351874019,1827.3333333333333,794.2754210250022,379.6666666666667,161.01794240946498,1.9333333333333331,1.0349449797506685,0.5079666666666667,0.002331436010215981,6192,1294,0.20897932816537468,6.6,0.57132125,0.0020437499999999,NA,NA,NA,NA,NA,NA,NA,NA,76.11764705882354,0.0027454780361757104,2022-08-15,Mohawk,2022,16129.795000000006,26150879.999999996,14944.495921218877,3730473.6,59236.799999999996,36739.200000000004
20220815-MOHK-007,R,Rhodymenia californica,corticated_macrophytes,red,saxicolous or epiphytic,perennial,erect,yes,NA,8.5,measurement,0.20233333333333334,0.012916027051275172,17.81837975462917,2.544347943478778,0.2357735609641979,0.006091560115770788,2888.8333333333358,442.39588731261176,2.0801080355319717,0.11909050262158903,1.1417252573707874,0.18273391717572054,9.4,0.26457513110645914,8.666666666666668,1.3544166435940033,1848.2333333333333,343.3957014550092,911.0666666666667,207.55796245332962,480.3333333333333,149.6766886028386,113.66666666666667,35.29557731186413,0.6666666666666664,0.16666666666666682,0.5140370370370371,0.00831459114287447,4271,1099,0.2573167876375556,3.999999999999999,14.06785,2.27271,NA,NA,NA,NA,NA,NA,NA,NA,129.2941176470588,0.001990166237415125,2022-08-15,Mohawk,2022,11555.333333333341,7893804.566666666,19582.39935033746,3891165.7333333334,40147.4,37015.333333333336
20220815-MOHK-008,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,9,measurement,0.477,0.022045668378456427,4.65485104414518,0.09447025126686077,0.5563260251147808,0.022463916986004313,3379.6333333333337,504.7249096730244,0.5920544434681274,0.004581435888114412,1.6612737737737737,0.11753170314872002,7.266666666666667,0.9837569708915805,4.333333333333333,0.3282952600598701,1152.8,151.46119414996485,1950.1666666666667,265.0158129453998,443,47.28636167014756,248.33333333333334,35.25778085913961,0.36666666666666653,0.0881917103688196,0.4616363636363636,0.004313748008536096,2641,1444,0.5467625899280576,2.0999999999999996,1.3935775000000001,0.0448075,NA,NA,NA,NA,NA,NA,NA,NA,160.44444444444446,0.0034078000757288905,2022-08-15,Mohawk,2022,7097.23,3044544.8,6721.60490774564,5150390.166666667,19191.266666666666,11444.333333333332
20220815-MOHK-009,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,26,measurement,0.49933333333333335,0.0119475225473383,9.395274594976444,0.3814096037853935,0.15766383397847475,0.011376225077566856,1605.5416666666667,245.6381198079358,4.406624046795919,0.03906566778657912,2.3195767195767196,0.38164069513805093,20.3,3.0664855018951798,8.866666666666667,0.6385748020222674,5537.033333333334,998.9229371900739,1253.4333333333334,215.72220047500392,3786.6666666666665,723.9600203817274,594.6666666666666,121.58718865260617,3.6666666666666665,0.8819171036881969,0.7462666666666666,0.0022853523249254486,25115,4120,0.1640453912004778,26,0.3510105555555556,0.17795277777777785,NA,NA,NA,NA,NA,NA,NA,NA,158.46153846153845,0.0010352379056340832,2022-08-15,Mohawk,2022,41744.083333333336,139062592.1666667,38708.53133130295,31479978.166666668,509834.5,222686.33333333334
20220815-MOHK-010,CC,Chondracanthus corymbiferus; Chondracanthus exasperatus,leathery_macrophyte,red,saxicolous,perennial,erect,NA,NA,23,measurement,0.694,0.047408637898260914,4.697819761191235,0.29513697817236784,0.2267850580135876,0.01984222353124973,1074.01871657754,195.55401069518712,9.765339940107154,0.2363072703776998,1.3780425531914893,0.5099574468085107,22,1.6000000000000014,18,5.499999999999999,14449.599999999999,484.3000000000001,1481.75,85.45000000000005,13866,2525,3094.5,297.49999999999994,14,2.9999999999999996,0.4438095238095238,0.008273773552508308,27732,6189,0.2231717871051493,28,1.0045626666666667,0.3519573333333333,NA,NA,NA,NA,NA,NA,NA,NA,269.0869565217391,8.293667964806e-4,2022-08-15,Mohawk,2022,30072.52406417112,400716307.2,29074.806502012554,41091891,610104,499176
20220815-MOHK-011,CO,Corallina officinalis,articulated_calcareous,red,saxicolous,perennate,"erect, prostrate",yes,NA,29.8,measurement,0.47933333333333333,0.026806815625595563,4.549334943639291,0.21137608255426438,0.5695974430270765,0.010113924308461924,3765.1111111111104,515.5900730782071,0.7642986089048615,0.036984634574207774,1.5313247863247863,0.09606823349139285,6.933333333333334,0.24037008503093285,4.566666666666666,0.338296385503074,1077.6333333333332,122.34146657795318,1432.2,230.102607547155,413.3333333333333,28.672480030703852,236,20.663978319771825,0.3000000000000001,0.05773502691896262,0.42878571428571427,0.007866336612469637,8682,4499,0.5181985717576595,7.9,0.28041099999999997,0.100444,NA,NA,NA,NA,NA,NA,NA,NA,150.9731543624161,0.0034323888504952777,2022-08-15,Mohawk,2022,29744.377777777772,9356012.6,20467.457911433172,12434360.4,60195.200000000004,39647.799999999996
20220815-MOHK-012,CYOS,Stephanocystis osmundacea,leathery_macrophyte,brown,saxicolous,perennial,erect,yes,NA,44,measurement,0.6023333333333334,0.015519237845172007,7.411862385147663,0.2144951467947028,0.18766130998225994,0.00948361485452547,1240.85,55.8786805896886,4.628026055907732,0.09955972111475743,2.047608700151073,0.23240170090279375,23.766666666666666,1.2251983966326068,11.766666666666667,0.7218802609235906,7445.1,335.27208353813165,1613.1333333333332,106.61710827900828,5365,149.48690020645066,1004.6666666666666,36.39749686142961,6,0,0.7018333333333333,0.009142434009434153,19561,9385,0.47978119728030266,54,1.065195,0.176215,NA,NA,NA,NA,NA,NA,NA,NA,213.29545454545453,0.0022493737538980623,2022-08-15,Mohawk,2022,67005.9,145633601.1,69560.32848461081,31554501.13333333,464899.76666666666,230167.7666666667
