specimen_ID,subsample_ID,date_collected,site,sp_code,needs_check,number_subsamples,notes,type,lifestage,reorg_notes,year
20220721-NAPL-010,20220721-NAPL-010-F,2022-07-21,Naples,CYOS,NA,6,NA,remainder,NA,NA,2022
20220721-NAPL-011,20220721-NAPL-011-A,2022-07-21,Naples,CO,yes,2,NA,thallus,NA,NA,2022
20220721-NAPL-011,20220721-NAPL-011-B,2022-07-21,Naples,CO,yes,2,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-A,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-B,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-C,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-D,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-E,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-012,20220721-NAPL-012-F,2022-07-21,Naples,CO,yes,6,NA,remainder,NA,NA,2022
20220721-NAPL-013,20220721-NAPL-013-A,2022-07-21,Naples,R,NA,1,NA,whole,NA,NA,2022
20220721-NAPL-014,20220721-NAPL-014-A,2022-07-21,Naples,R,NA,2,NA,thallus,NA,NA,2022
20220721-NAPL-014,20220721-NAPL-014-B,2022-07-21,Naples,R,NA,2,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-A,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-B,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-C,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-D,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-E,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-015,20220721-NAPL-015-F,2022-07-21,Naples,CYOS,NA,6,NA,remainder,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-A,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-B,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-C,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-D,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-E,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-016,20220721-NAPL-016-F,2022-07-21,Naples,CYOS,NA,6,NA,remainder,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-A,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-B,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-C,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-D,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-E,2022-07-21,Naples,CYOS,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-017,20220721-NAPL-017-F,2022-07-21,Naples,CYOS,NA,6,NA,remainder,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-A,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-B,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-C,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-D,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-E,2022-07-21,Naples,CO,yes,6,NA,thallus,NA,NA,2022
20220721-NAPL-018,20220721-NAPL-018-F,2022-07-21,Naples,CO,yes,6,NA,remainder,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-A,2022-07-21,Naples,GR,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-B,2022-07-21,Naples,GR,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-C,2022-07-21,Naples,GR,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-D,2022-07-21,Naples,GR,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-E,2022-07-21,Naples,GR,NA,6,NA,thallus,NA,NA,2022
20220721-NAPL-019,20220721-NAPL-019-F,2022-07-21,Naples,GR,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-001,20220726-BULL-001-A,2022-07-26,Bullito,R,NA,5,NA,thallus,NA,NA,2022
20220726-BULL-001,20220726-BULL-001-B,2022-07-26,Bullito,R,NA,5,NA,thallus,NA,NA,2022
20220726-BULL-001,20220726-BULL-001-C,2022-07-26,Bullito,R,NA,5,NA,thallus,NA,NA,2022
20220726-BULL-001,20220726-BULL-001-D,2022-07-26,Bullito,R,NA,5,NA,thallus,NA,NA,2022
20220726-BULL-001,20220726-BULL-001-E,2022-07-26,Bullito,R,NA,5,NA,thallus,NA,NA,2022
20220726-BULL-002,20220726-BULL-002-A,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-002,20220726-BULL-002-B,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-002,20220726-BULL-002-C,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-002,20220726-BULL-002-D,2022-07-26,Bullito,BF,NA,4,NA,remainder,NA,NA,2022
20220726-BULL-003,20220726-BULL-003-A,2022-07-26,Bullito,CC,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-003,20220726-BULL-003-B,2022-07-26,Bullito,CC,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-003,20220726-BULL-003-C,2022-07-26,Bullito,CC,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-003,20220726-BULL-003-D,2022-07-26,Bullito,CC,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-A,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-B,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-C,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-D,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-E,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-004,20220726-BULL-004-F,2022-07-26,Bullito,GR,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-A,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-B,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-C,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-D,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-E,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-005,20220726-BULL-005-F,2022-07-26,Bullito,GR,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-006,20220726-BULL-006-A,2022-07-26,Bullito,BF,NA,3,NA,thallus,NA,NA,2022
20220726-BULL-006,20220726-BULL-006-B,2022-07-26,Bullito,BF,NA,3,NA,thallus,NA,NA,2022
20220726-BULL-006,20220726-BULL-006-C,2022-07-26,Bullito,BF,NA,3,NA,remainder,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-A,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-B,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-C,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-D,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-E,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-007,20220726-BULL-007-F,2022-07-26,Bullito,Nandersoniana,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-A,2022-07-26,Bullito,CYOS,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-B,2022-07-26,Bullito,CYOS,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-C,2022-07-26,Bullito,CYOS,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-D,2022-07-26,Bullito,CYOS,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-E,2022-07-26,Bullito,CYOS,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-008,20220726-BULL-008-F,2022-07-26,Bullito,CYOS,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-009,20220726-BULL-009-A,2022-07-26,Bullito,CC,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-010,20220726-BULL-010-A,2022-07-26,Bullito,PTCA,NA,9,NA,thallus,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-B,2022-07-26,Bullito,PTCA,NA,9,NA,thallus,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-C,2022-07-26,Bullito,PTCA,NA,9,NA,thallus,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-D,2022-07-26,Bullito,PTCA,NA,9,NA,thallus,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-E,2022-07-26,Bullito,PTCA,NA,9,NA,thallus,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-F,2022-07-26,Bullito,PTCA,NA,9,NA,thalli,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-G,2022-07-26,Bullito,PTCA,NA,9,NA,stipe,adult,NA,2022
20220726-BULL-010,20220726-BULL-010-H,2022-07-26,Bullito,PTCA,NA,9,NA,holdfast,adult,NA,2022
20220726-BULL-011,20220726-BULL-011-A,2022-07-26,Bullito,Nandersoniana,NA,3,NA,thallus,NA,NA,2022
20220726-BULL-011,20220726-BULL-011-B,2022-07-26,Bullito,Nandersoniana,NA,3,NA,thallus,NA,NA,2022
20220726-BULL-011,20220726-BULL-011-C,2022-07-26,Bullito,Nandersoniana,NA,3,NA,remainder,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-A,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-B,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-C,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-D,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-E,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-012,20220726-BULL-012-F,2022-07-26,Bullito,GR,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-013,20220726-BULL-013-A,2022-07-26,Bullito,R,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-A,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-B,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-C,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-D,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-E,2022-07-26,Bullito,GR,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-014,20220726-BULL-014-F,2022-07-26,Bullito,GR,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-A,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-B,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-C,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-D,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-E,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-015,20220726-BULL-015-F,2022-07-26,Bullito,BF,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-A,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-B,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-C,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-D,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-E,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-F,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-G,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-H,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-I,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-016,20220726-BULL-016-J,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-017,20220726-BULL-017-A,2022-07-26,Bullito,Nandersoniana,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-017,20220726-BULL-017-B,2022-07-26,Bullito,Nandersoniana,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-017,20220726-BULL-017-C,2022-07-26,Bullito,Nandersoniana,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-017,20220726-BULL-017-D,2022-07-26,Bullito,Nandersoniana,NA,4,NA,remainder,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-A,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-B,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-C,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-D,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-E,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-018,20220726-BULL-018-F,2022-07-26,Bullito,BF,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-019,20220726-BULL-019-A,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-019,20220726-BULL-019-B,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-019,20220726-BULL-019-C,2022-07-26,Bullito,BF,NA,4,NA,thallus,NA,NA,2022
20220726-BULL-019,20220726-BULL-019-D,2022-07-26,Bullito,BF,NA,4,NA,remainder,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-A,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-B,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-C,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-D,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-E,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-F,2022-07-26,Bullito,CYOS,NA,7,NA,remainder,NA,NA,2022
20220726-BULL-020,20220726-BULL-020-G,2022-07-26,Bullito,CYOS,NA,7,NA,reproductive,NA,NA,2022
20220726-BULL-021,20220726-BULL-021-A,2022-07-26,Bullito,R,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-022,20220726-BULL-022-A,2022-07-26,Bullito,R,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-023,20220726-BULL-023-A,2022-07-26,Bullito,R,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-A,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-B,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-C,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-D,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-E,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-F,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-G,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-H,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-I,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-024,20220726-BULL-024-J,2022-07-26,Bullito,EGME,NA,10,NA,thallus,NA,NA,2022
20220726-BULL-025,20220726-BULL-025-A,2022-07-26,Bullito,CC,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-026,20220726-BULL-026-A,2022-07-26,Bullito,R,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-027,20220726-BULL-027-A,2022-07-26,Bullito,CC,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-A,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-B,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-C,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-D,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-E,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-028,20220726-BULL-028-F,2022-07-26,Bullito,Nandersoniana,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-A,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-B,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-C,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-D,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-E,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-029,20220726-BULL-029-F,2022-07-26,Bullito,Nandersoniana,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-A,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-B,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-C,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-D,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-E,2022-07-26,Bullito,Nandersoniana,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-030,20220726-BULL-030-F,2022-07-26,Bullito,Nandersoniana,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-A,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-B,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-C,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-D,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-E,2022-07-26,Bullito,BF,NA,6,NA,thallus,NA,NA,2022
20220726-BULL-031,20220726-BULL-031-F,2022-07-26,Bullito,BF,NA,6,NA,remainder,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-A,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-B,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-C,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-D,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-E,2022-07-26,Bullito,CYOS,NA,7,NA,thallus,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-F,2022-07-26,Bullito,CYOS,NA,7,NA,remainder,NA,NA,2022
20220726-BULL-032,20220726-BULL-032-G,2022-07-26,Bullito,CYOS,NA,7,NA,reproductive,NA,NA,2022
20220726-BULL-033,20220726-BULL-033-A,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-B,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-C,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-D,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-E,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-F,2022-07-26,Bullito,PTCA,NA,8,NA,thalli,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-G,2022-07-26,Bullito,PTCA,NA,8,NA,stipe,adult,NA,2022
20220726-BULL-033,20220726-BULL-033-H,2022-07-26,Bullito,PTCA,NA,8,NA,holdfast,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-A,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-B,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-C,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-D,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-E,2022-07-26,Bullito,PTCA,NA,8,NA,thallus,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-F,2022-07-26,Bullito,PTCA,NA,8,NA,thalli,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-G,2022-07-26,Bullito,PTCA,NA,8,NA,stipe,adult,NA,2022
20220726-BULL-034,20220726-BULL-034-H,2022-07-26,Bullito,PTCA,NA,8,NA,holdfast,adult,NA,2022
20220726-BULL-035,20220726-BULL-035-A,2022-07-26,Bullito,DL,NA,1,NA,thallus,NA,NA,2022
20220726-BULL-036,20220726-BULL-036-A,2022-07-26,Bullito,DL,NA,1,NA,thallus,NA,NA,2022
20220811-AQUE-001,20220811-AQUE-001-A,2022-08-11,Arroyo Quemado,BR,NA,3,NA,thallus,NA,NA,2022
20220811-AQUE-001,20220811-AQUE-001-B,2022-08-11,Arroyo Quemado,BR,NA,3,NA,thallus,NA,NA,2022
20220811-AQUE-001,20220811-AQUE-001-C,2022-08-11,Arroyo Quemado,BR,NA,3,NA,thallus,NA,NA,2022
20220811-AQUE-002,20220811-AQUE-002-A,2022-08-11,Arroyo Quemado,BR,NA,2,NA,thallus,NA,NA,2022
20220811-AQUE-002,20220811-AQUE-002-B,2022-08-11,Arroyo Quemado,BR,NA,2,NA,remainder,NA,NA,2022
20220811-AQUE-003,20220811-AQUE-003-A,2022-08-11,Arroyo Quemado,BR,NA,1,NA,thallus,NA,NA,2022
20220811-AQUE-004,20220811-AQUE-004-A,2022-08-11,Arroyo Quemado,BR,NA,3,NA,thallus,NA,NA,2022
20220811-AQUE-004,20220811-AQUE-004-B,2022-08-11,Arroyo Quemado,BR,NA,3,NA,thallus,NA,NA,2022
20220811-AQUE-004,20220811-AQUE-004-C,2022-08-11,Arroyo Quemado,BR,NA,3,NA,remainder,NA,NA,2022
20220811-AQUE-005,20220811-AQUE-005-A,2022-08-11,Arroyo Quemado,DL,NA,2,NA,thallus,NA,NA,2022
20220811-AQUE-005,20220811-AQUE-005-B,2022-08-11,Arroyo Quemado,DL,NA,2,NA,holdfast,NA,NA,2022
20220812-AQUE-001,20220812-AQUE-001-A,2022-08-12,Arroyo Quemado,R,NA,1,NA,thallus,NA,NA,2022
20220812-AQUE-002,20220812-AQUE-002-A,2022-08-12,Arroyo Quemado,R,NA,2,NA,thallus,NA,NA,2022
20220812-AQUE-002,20220812-AQUE-002-B,2022-08-12,Arroyo Quemado,R,NA,2,NA,thallus,NA,NA,2022
20220812-AQUE-003,20220812-AQUE-003-A,2022-08-12,Arroyo Quemado,POLA,NA,1,NA,thallus,NA,NA,2022
20220812-AQUE-004,20220812-AQUE-004-A,2022-08-12,Arroyo Quemado,DL,NA,1,NA,thallus,NA,NA,2022
20220812-AQUE-005,20220812-AQUE-005-A,2022-08-12,Arroyo Quemado,DL,NA,1,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-A,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-B,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-C,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-D,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-E,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
20220815-MOHK-001,20220815-MOHK-001-F,2022-08-15,Mohawk,R,NA,7,NA,thallus,NA,NA,2022
