specimen_ID,subsample_ID,weight_wet_mg,weight_wet_g,drying_oven_in,drying_oven_out,weight_dry_mg,weight_dry_g,notes
20220824-CARP-004,20220824-CARP-004-A,6520,6.52,20220901,20220906,835,0.835,
20220824-CARP-004,20220824-CARP-004-B,5311,5.311,20220901,20220906,780,0.78,
20220824-CARP-004,20220824-CARP-004-C,5403,5.403,20220901,20220906,792,0.792,
20220824-CARP-004,20220824-CARP-004-D,62000,62,20220901,20220906,11787,11.787,original wet weight in grams
20220824-CARP-005,20220824-CARP-005-A,245,0.245,20220901,20220906,32,0.032,
20220824-CARP-005,20220824-CARP-005-B,129,0.129,20220901,20220906,22,0.022,
20220824-CARP-005,20220824-CARP-005-C,307,0.307,20220901,20220906,52,0.052,
20220824-CARP-005,20220824-CARP-005-D,374,0.374,20220901,20220906,56,0.056,
20220824-CARP-006,20220824-CARP-006-A,582,0.582,20220901,20220906,79,0.079,
20220824-CARP-006,20220824-CARP-006-B,1402,1.402,20220901,20220906,146,0.146,
20220824-CARP-006,20220824-CARP-006-C,1480,1.48,20220901,20220906,170,0.17,
20220824-CARP-006,20220824-CARP-006-D,7137,7.137,20220901,20220906,1016,1.016,
20220824-CARP-007,20220824-CARP-007-A,7621,7.621,20220901,20220906,1034,1.034,
20220824-CARP-007,20220824-CARP-007-B,5524,5.524,20220901,20220906,740,0.74,
20220824-CARP-007,20220824-CARP-007-C,5150,5.15,20220901,20220906,713,0.713,
20220824-CARP-007,20220824-CARP-007-D,60000,60,20220901,20220906,11509,11.509,original wet weight in grams
20220824-CARP-008,20220824-CARP-008-A,497,0.497,20220914,20220927,373,0.373,
20220824-CARP-008,20220824-CARP-008-B,2250,2.25,20220914,20220927,1687,1.687,
20220824-CARP-008,20220824-CARP-008-C,2531,2.531,20220914,20220927,1879,1.879,
20220824-CARP-008,20220824-CARP-008-D,9856,9.856,20220914,20220927,6650,6.65,
20220824-CARP-009,20220824-CARP-009-A,728,0.728,20220914,20220927,450,0.45,
20220824-CARP-009,20220824-CARP-009-B,581,0.581,20220914,20220927,328,0.328,
20220824-CARP-009,20220824-CARP-009-C,594,0.594,20220914,20220927,335,0.335,
20220824-CARP-009,20220824-CARP-009-D,20130,20.13,20220914,20220927,9477,9.477,
20220824-CARP-010,20220824-CARP-010-A,4290,4.29,20220901,20220906,660,0.66,
20220824-CARP-010,20220824-CARP-010-B,6118,6.118,20220901,20220906,872,0.872,
20220824-CARP-010,20220824-CARP-010-C,1738,1.738,20220901,20220906,285,0.285,
20220824-CARP-010,20220824-CARP-010-D,818,0.818,20220901,20220906,133,0.133,
20220824-CARP-011,20220824-CARP-011-A,4046,4.046,20220901,20220906,610,0.61,
20220824-CARP-011,20220824-CARP-011-B,2294,2.294,20220901,20220906,378,0.378,
20220824-CARP-011,20220824-CARP-011-C,1513,1.513,20220901,20220906,223,0.223,
20220824-CARP-011,20220824-CARP-011-D,22000,22,20220901,20220906,5294,5.294,original wet weight in grams
20220824-CARP-012,20220824-CARP-012-A,5640,5.64,20220901,20220906,794,0.794,
20220824-CARP-012,20220824-CARP-012-B,5873,5.873,20220901,20220906,835,0.835,
20220824-CARP-012,20220824-CARP-012-C,4589,4.589,20220901,20220906,549,0.549,
20220824-CARP-012,20220824-CARP-012-D,80000,80,20220901,20220906,13581,13.581,original wet weight in grams
20220824-CARP-013,20220824-CARP-013-A,3200,3.2,20220902,20220912,402,0.402,
20220824-CARP-013,20220824-CARP-013-B,2510,2.51,20220902,20220912,274,0.274,
20220824-CARP-013,20220824-CARP-013-C,2208,2.208,20220902,20220912,249,0.249,
20220824-CARP-013,20220824-CARP-013-D,3253,3.253,20220902,20220912,414,0.414,
20220824-CARP-014,20220824-CARP-014-A,1931,1.931,20220902,20220912,234,0.234,
20220824-CARP-015,20220824-CARP-015-A,263,0.263,20220902,20220912,38,0.038,
20220824-CARP-015,20220824-CARP-015-B,615,0.615,20220902,20220912,87,0.087,
20220824-CARP-015,20220824-CARP-015-C,1538,1.538,20220902,20220912,216,0.216,
20220824-CARP-015,20220824-CARP-015-D,4850,4.85,20220902,20220912,896,0.896,
20220824-CARP-016,20220824-CARP-016-A,416,0.416,20220902,20220912,63,0.063,
20220824-CARP-016,20220824-CARP-016-B,3009,3.009,20220902,20220912,428,0.428,
20220824-CARP-016,20220824-CARP-016-C,338,0.338,20220902,20220912,64,0.064,
20220824-CARP-016,20220824-CARP-016-D,34000,34,20220902,20220912,9399,9.399,original wet weight in grams
20220824-CARP-017,20220824-CARP-017-A,1106,1.106,20220902,20220912,173,0.173,
20220824-CARP-017,20220824-CARP-017-B,511,0.511,20220902,20220912,72,0.072,
20220824-CARP-017,20220824-CARP-017-C,1007,1.007,20220902,20220912,157,0.157,
20220824-CARP-017,20220824-CARP-017-D,8335,8.335,20220902,20220912,1492,1.492,
20220824-CARP-018,20220824-CARP-018-A,1349,1.349,20220902,20220912,160,0.16,
20220824-CARP-018,20220824-CARP-018-B,1046,1.046,20220902,20220912,120,0.12,
20220824-CARP-018,20220824-CARP-018-C,4311,4.311,20220902,20220912,465,0.465,
20220824-CARP-018,20220824-CARP-018-D,5578,5.578,20220902,20220912,802,0.802,
20220824-CARP-019,20220824-CARP-019-A,344,0.344,20220902,20220912,61,0.061,
20220824-CARP-019,20220824-CARP-019-B,1475,1.475,20220902,20220912,244,0.244,
20220824-CARP-019,20220824-CARP-019-C,601,0.601,20220902,20220912,99,0.099,
20220824-CARP-019,20220824-CARP-019-D,6968,6.968,20220902,20220912,1910,1.91,
20220824-CARP-020,20220824-CARP-020-A,251,0.251,20220914,20220927,185,0.185,
20220824-CARP-020,20220824-CARP-020-B,181,0.181,20220914,20220927,135,0.135,
20220824-CARP-020,20220824-CARP-020-C,865,0.865,20220914,20220927,585,0.585,
20220824-CARP-020,20220824-CARP-020-D,17706,17.706,20220914,20220927,8139,8.139,
20220824-CARP-021,20220824-CARP-021-A,2979,2.979,20220902,20220912,323,0.323,
20220824-CARP-021,20220824-CARP-021-B,1576,1.576,20220902,20220912,176,0.176,
20220824-CARP-021,20220824-CARP-021-C,1402,1.402,20220902,20220912,143,0.143,
20220824-CARP-021,20220824-CARP-021-D,5997,5.997,20220902,20220912,879,0.879,
20220824-MOHK-001,20220824-MOHK-001-A,283000,283,20220903,20220912,41000,41,original wet and dry weights in grams
20220824-MOHK-001,20220824-MOHK-001-B,522,0.522,20220903,20220912,154,0.154,
20220824-MOHK-001,20220824-MOHK-001-C,8697,8.697,20220903,20220912,2147,2.147,
20220824-MOHK-002,20220824-MOHK-002-A,104000,104,20220903,20220912,13284,13.284,original wet weight in grams
20220824-MOHK-002,20220824-MOHK-002-B,295,0.295,20220903,20220912,95,0.095,
20220824-MOHK-002,20220824-MOHK-002-C,NA,NA,NA,NA,NA,NA,
20220824-MOHK-003,20220824-MOHK-003-A,130000,130,20220903,20220912,14000,14,original wet and dry weight in grams
20220824-MOHK-003,20220824-MOHK-003-B,509,0.509,20220903,20220912,157,0.157,
20220824-MOHK-003,20220824-MOHK-003-C,3955,3.955,20220903,20220912,1363,1.363,
20220824-MOHK-004,20220824-MOHK-004-A,128000,128,20220903,20220912,17000,17,original wet and dry weights in grams
20220824-MOHK-004,20220824-MOHK-004-B,378,0.378,20220903,20220912,121,0.121,
20220824-MOHK-004,20220824-MOHK-004-C,6449,6.449,20220903,20220912,2064,2.064,
20220824-MOHK-005,20220824-MOHK-005-A,325000,325,20220903,20220912,40000,40,original wet and dry weight in grams
20220824-MOHK-005,20220824-MOHK-005-B,441,0.441,20220903,20220912,138,0.138,
20220824-MOHK-006,20220824-MOHK-006-A,5747,5.747,20220902,NA,787,0.787,
20220824-MOHK-006,20220824-MOHK-006-B,9104,9.104,20220902,NA,1345,1.345,
20220824-MOHK-006,20220824-MOHK-006-C,10805,10.805,20220902,NA,1482,1.482,
20220824-MOHK-006,20220824-MOHK-006-D,207000,207,20220902,NA,41000,41,original wet and dry weights in grams
20220824-MOHK-007,20220824-MOHK-007-A,5153,5.153,20220902,NA,820,0.82,
20220824-MOHK-007,20220824-MOHK-007-B,2800,2.8,20220902,NA,415,0.415,
20220824-MOHK-007,20220824-MOHK-007-C,2808,2.808,20220902,NA,339,0.339,
20220824-MOHK-007,20220824-MOHK-007-D,76000,76,20220902,NA,14981,14.981,original wet weight in grams
20220824-MOHK-008,20220824-MOHK-008-A,13068,13.068,20220902,NA,2453,2.453,
20220824-MOHK-008,20220824-MOHK-008-B,11662,11.662,20220902,NA,1876,1.876,
20220824-MOHK-008,20220824-MOHK-008-C,5228,5.228,20220902,NA,826,0.826,
20220824-MOHK-008,20220824-MOHK-008-D,157000,157,20220902,NA,29343,29.343,
20220824-MOHK-009,20220824-MOHK-009-A,158000,158,20220903,20220912,21000,21,original wet and dry weights in grams
20220824-MOHK-009,20220824-MOHK-009-B,436,0.436,20220903,20220912,145,0.145,
20220824-MOHK-009,20220824-MOHK-009-C,3926,3.926,20220903,20220912,1038,1.038,
20220824-MOHK-010,20220824-MOHK-010-A,6408,6.408,20220902,NA,958,0.958,
20220824-MOHK-010,20220824-MOHK-010-B,5065,5.065,20220902,NA,887,0.887,
20220824-MOHK-010,20220824-MOHK-010-C,5325,5.325,20220902,NA,743,0.743,
20220824-MOHK-010,20220824-MOHK-010-D,129000,129,20220902,NA,25667,25.667,
20230620-NAPL-001,20230620-NAPL-001-A,639,0.639,20230622,20230628,352,0.352,
20230620-NAPL-001,20230620-NAPL-001-B,525,0.525,20230623,20230629,313,0.313,
20230620-NAPL-001,20230620-NAPL-001-C,696,0.696,20230622,20230628,344,0.344,
20230620-NAPL-001,20230620-NAPL-001-D,1367,1.367,20230623,20230629,702,0.702,
20230620-NAPL-001,20230620-NAPL-001-E,4519,4.519,20230622,20230628,1949,1.949,
20230620-NAPL-002,20230620-NAPL-002-A,231,0.231,20230622,20230628,149,0.149,
20230620-NAPL-002,20230620-NAPL-002-B,328,0.328,20230623,20230629,188,0.188,
20230620-NAPL-002,20230620-NAPL-002-C,339,0.339,20230622,20230628,187,0.187,
20230620-NAPL-002,20230620-NAPL-002-D,393,0.393,20230626,20230706,208,0.208,
20230620-NAPL-002,20230620-NAPL-002-E,1846,1.846,20230622,20230628,985,0.985,
20230620-NAPL-003,20230620-NAPL-003-A,1109,1.109,20230622,20230628,122,0.122,
20230620-NAPL-003,20230620-NAPL-003-B,1853,1.853,20230622,20230628,192,0.192,
20230620-NAPL-003,20230620-NAPL-003-C,851,0.851,20230622,20230628,93,0.093,
20230620-NAPL-004,20230620-NAPL-004-A,280,0.28,20230622,20230628,221,0.221,
20230620-NAPL-004,20230620-NAPL-004-B,2435,2.435,20230624,20230706,1890,1.89,
20230620-NAPL-004,20230620-NAPL-004-C,1780,1.78,20230622,20230628,1411,1.411,
20230620-NAPL-004,20230620-NAPL-004-D,291,0.291,20230626,20230706,215,0.215,
20230620-NAPL-004,20230620-NAPL-004-E,1726,1.726,20230622,20230628,1264,1.264,
20230620-NAPL-005,20230620-NAPL-005-A,2261,2.261,20230622,20230628,214,0.214,
20230620-NAPL-005,20230620-NAPL-005-B,2713,2.713,20230626,20230706,261,0.261,
20230620-NAPL-005,20230620-NAPL-005-C,3751,3.751,20230622,20230628,341,0.341,
20230620-NAPL-005,20230620-NAPL-005-D,3074,3.074,20230626,20230706,303,0.303,
20230620-NAPL-005,20230620-NAPL-005-E,1442,1.442,20230622,20230628,132,0.132,
20230620-NAPL-006,20230620-NAPL-006-A,9433,9.433,20230622,20230628,786,0.786,
20230620-NAPL-007,20230620-NAPL-007-A,158,0.158,20230622,20230628,108,0.108,
20230620-NAPL-007,20230620-NAPL-007-B,342,0.342,20230626,20230706,229,0.229,
20230620-NAPL-007,20230620-NAPL-007-C,255,0.255,20230622,20230628,132,0.132,
20230620-NAPL-007,20230620-NAPL-007-D,861,0.861,20230623,20230629,424,0.424,
20230620-NAPL-007,20230620-NAPL-007-E,2780,2.78,20230622,20230628,1382,1.382,
20230620-NAPL-008,20230620-NAPL-008-A,8895,8.895,20230622,20230628,855,0.855,
20230620-NAPL-008,20230620-NAPL-008-B,10880,10.88,20230622,20230628,1097,1.097,
20230620-NAPL-009,20230620-NAPL-009-A,787,0.787,20230622,20230628,412,0.412,
20230620-NAPL-009,20230620-NAPL-009-B,120,0.12,20230622,20230628,73,0.073,
20230620-NAPL-009,20230620-NAPL-009-C,1296,1.296,20230622,20230628,631,0.631,
20230620-NAPL-009,20230620-NAPL-009-D,530,0.53,20230623,20230629,280,0.28,
20230620-NAPL-009,20230620-NAPL-009-E,10944,10.944,20230622,20230628,4286,4.286,
20230620-NAPL-010,20230620-NAPL-010-A,5975,5.975,20230623,20230629,846,0.846,
20230620-NAPL-010,20230620-NAPL-010-B,4610,4.61,20230622,20230628,692,0.692,
20230620-NAPL-010,20230620-NAPL-010-C,4582,4.582,20230623,20230629,614,0.614,
20230620-NAPL-010,20230620-NAPL-010-D,8304,8.304,20230622,20230628,1275,1.275,
20230620-NAPL-010,20230620-NAPL-010-E,88000,88,20230624,20230706,10586,10.586,
20230620-NAPL-011,20230620-NAPL-011-A,6973,6.973,20230623,20230629,921,0.921,
20230620-NAPL-011,20230620-NAPL-011-B,2164,2.164,20230622,20230628,253,0.253,
20230620-NAPL-011,20230620-NAPL-011-C,4446,4.446,20230623,20230629,409,0.409,
20230620-NAPL-011,20230620-NAPL-011-D,7247,7.247,20230622,20230628,565,0.565,
20230620-NAPL-011,20230620-NAPL-011-E,47000,47,20230624,20230706,4248,4.248,
20230620-NAPL-011,20230620-NAPL-011-F,30000,30,20230624,20230706,6853,6.853,
20230620-NAPL-011,20230620-NAPL-011-G,18000,18,20230624,20230706,3809,3.809,
20230620-NAPL-012,20230620-NAPL-012-A,3029,3.029,20230623,20230629,362,0.362,
20230620-NAPL-012,20230620-NAPL-012-B,4656,4.656,20230623,20230629,574,0.574,
20230620-NAPL-012,20230620-NAPL-012-C,NA,NA,20230624,20230706,4260,4.26,
20230620-NAPL-013,20230620-NAPL-013-A,3655,3.655,20230623,20230629,363,0.363,
20230620-NAPL-013,20230620-NAPL-013-B,11995,11.995,20230626,20230706,1271,1.271,
20230620-NAPL-014,20230620-NAPL-014-A,384,0.384,20230623,20230629,283,0.283,
20230620-NAPL-014,20230620-NAPL-014-B,850,0.85,20230626,20230706,592,0.592,
20230620-NAPL-014,20230620-NAPL-014-C,1332,1.332,20230623,20230629,914,0.914,
20230620-NAPL-014,20230620-NAPL-014-D,644,0.644,20230626,20230706,444,0.444,
20230620-NAPL-014,20230620-NAPL-014-E,6709,6.709,20230622,20230628,4417,4.417,
20230620-NAPL-015,20230620-NAPL-015-A,23334,23.334,20230623,20230629,4773,4.773,
20230620-NAPL-015,20230620-NAPL-015-B,11534,11.534,20230623,20230629,2402,2.402,
20230620-NAPL-016,20230620-NAPL-016-A,114000,114,20230624,20230706,8621,8.621,
20230620-NAPL-016,20230620-NAPL-016-B,660,0.66,20230624,20230706,133,0.133,
20230620-NAPL-016,20230620-NAPL-016-C,8000,8,20230624,20230706,1119,1.119,
20230620-NAPL-017,20230620-NAPL-017-A,2767,2.767,20230623,20230629,328,0.328,
20230620-NAPL-017,20230620-NAPL-017-B,4994,4.994,20230623,20230629,609,0.609,
20230620-NAPL-017,20230620-NAPL-017-C,92000,92,20230624,20230706,9768,9.768,
20230620-NAPL-018,20230620-NAPL-018-A,114000,114,20230624,20230706,9459,9.459,
20230620-NAPL-018,20230620-NAPL-018-B,549,0.549,20230624,20230706,137,0.137,
20230620-NAPL-018,20230620-NAPL-018-C,25000,25,20230624,20230706,5888,5.888,
20230620-NAPL-019,20230620-NAPL-019-A,3874,3.874,20230623,20230629,399,0.399,
20230620-NAPL-019,20230620-NAPL-019-B,1195,1.195,20230623,20230629,109,0.109,
20230620-NAPL-019,20230620-NAPL-019-C,809,0.809,20230623,20230629,78,0.078,
20230620-NAPL-020,20230620-NAPL-020-A,13560,13.56,20230623,20230629,2659,2.659,
20230620-NAPL-021,20230620-NAPL-021-A,212,0.212,20230623,20230629,150,0.15,
20230620-NAPL-021,20230620-NAPL-021-B,416,0.416,20230622,20230628,282,0.282,
20230620-NAPL-021,20230620-NAPL-021-C,1271,1.271,20230623,20230629,882,0.882,
20230620-NAPL-021,20230620-NAPL-021-D,183,0.183,20230622,20230628,129,0.129,
20230620-NAPL-021,20230620-NAPL-021-E,6910,6.91,20230622,20230628,4286,4.286,
20230620-NAPL-022,20230620-NAPL-022-A,24691,24.691,20230623,20230629,2061,2.061,
20230620-NAPL-023,20230620-NAPL-023-A,231000,231,20230624,20230706,17039,17.039,
20230620-NAPL-023,20230620-NAPL-023-B,604,0.604,20230624,20230706,171,0.171,
20230620-NAPL-023,20230620-NAPL-023-C,12000,12,20230624,20230706,2422,2.422,
20230620-NAPL-024,20230620-NAPL-024-A,406,0.406,20230624,20230706,255,0.255,
20230620-NAPL-024,20230620-NAPL-024-B,422,0.422,20230622,20230628,308,0.308,
20230620-NAPL-024,20230620-NAPL-024-C,542,0.542,20230624,20230706,365,0.365,
20230620-NAPL-024,20230620-NAPL-024-D,422,0.422,20230622,20230628,252,0.252,
20230620-NAPL-024,20230620-NAPL-024-E,10042,10.042,20230624,20230706,6186,6.186,
20230620-NAPL-025,20230620-NAPL-025-A,18429,18.429,20230624,20230706,3582,3.582,
20230620-NAPL-026,20230620-NAPL-026-A,160000,160,20230624,20230706,88018,88.018,
20230620-NAPL-026,20230620-NAPL-026-B,815,0.815,20230624,20230706,210,0.21,
20230620-NAPL-026,20230620-NAPL-026-C,10000,10,20230624,20230706,2133,2.133,
20230620-NAPL-027,20230620-NAPL-027-A,31533,31.533,20230624,20230706,6271,6.271,
20230620-NAPL-027,20230620-NAPL-027-B,10238,10.238,20230624,20230706,1717,1.717,
20230620-NAPL-027,20230620-NAPL-027-C,10065,10.065,20230623,20230629,1466,1.466,
20230620-NAPL-028,20230620-NAPL-028-A,4174,4.174,20230624,20230706,449,0.449,
20230620-NAPL-028,20230620-NAPL-028-B,4496,4.496,20230626,20230706,484,0.484,
20230620-NAPL-028,20230620-NAPL-028-C,4900,4.9,20230623,20230629,501,0.501,
20230620-NAPL-029,20230620-NAPL-029-A,9010,9.01,20230624,20230706,932,0.932,
20230620-NAPL-030,20230620-NAPL-030-A,193000,193,20230624,20230706,17356,17.356,
20230620-NAPL-030,20230620-NAPL-030-B,595,0.595,20230624,20230706,153,0.153,
20230620-NAPL-030,20230620-NAPL-030-C,7000,7,20230624,20230706,1383,1.383,
20230620-NAPL-031,20230620-NAPL-031-A,3809,3.809,20230624,20230706,343,0.343,
20230620-NAPL-032,20230620-NAPL-032-A,8707,8.707,20230626,20230706,1176,1.176,
20230620-NAPL-032,20230620-NAPL-032-B,422,0.422,20230626,20230706,62,0.062,
20230620-NAPL-033,20230620-NAPL-033-A,1456,1.456,20230623,20230629,183,0.183,scan 41
20230620-NAPL-033,20230620-NAPL-033-A,1668,1.668,20230623,20230629,147,0.147,scan 44
20230620-NAPL-033,20230620-NAPL-033-A,347,0.347,20230623,20230629,50,0.05,scan 45
20230620-NAPL-033,20230620-NAPL-033-A,1104,1.104,20230623,20230629,128,0.128,scan 46
20230620-NAPL-033,20230620-NAPL-033-A,1649,1.649,20230623,20230629,190,0.19,scan 47
20230620-NAPL-033,20230620-NAPL-033-A,1631,1.631,20230623,20230629,190,0.19,scan 48
20230620-NAPL-033,20230620-NAPL-033-A,1024,1.024,20230623,20230629,115,0.115,scan 49
20230620-NAPL-033,20230620-NAPL-033-A,866,0.866,20230623,20230629,119,0.119,scan 50
20230620-NAPL-033,20230620-NAPL-033-A,1481,1.481,20230623,20230629,168,0.168,scan 51
20230620-NAPL-033,20230620-NAPL-033-A,830,0.83,20230623,20230629,102,0.102,scan 52
20230620-NAPL-033,20230620-NAPL-033-A,1407,1.407,20230623,20230629,164,0.164,scan 53
20230620-NAPL-033,20230620-NAPL-033-A,28440,28.44,20230623,20230629,2880,2.88,"""remainder"""
20230620-NAPL-034,20230620-NAPL-034-A,18663,18.663,20230624,20230706,2330,2.33,
20230627-MOHK-001,20230627-MOHK-001-A,1461,1.461,20230705,20230714,152,0.152,
20230627-MOHK-001,20230627-MOHK-001-B,1546,1.546,20230705,20230714,154,0.154,
20230627-MOHK-001,20230627-MOHK-001-C,823,0.823,20230705,20230714,73,0.073,
20230627-MOHK-001,20230627-MOHK-001-D,890,0.89,20230705,20230714,92,0.092,
20230627-MOHK-001,20230627-MOHK-001-E,497,0.497,20230705,20230714,55,0.055,
20230627-MOHK-001,20230627-MOHK-001-F,NA,NA,NA,NA,NA,NA,
20230627-MOHK-001,20230627-MOHK-001-G,NA,NA,NA,NA,NA,NA,
20230627-MOHK-001,20230627-MOHK-001-H,NA,NA,NA,NA,NA,NA,
20230627-MOHK-001,20230627-MOHK-001-I,NA,NA,NA,NA,NA,NA,
20230627-MOHK-002,20230627-MOHK-002-A,1319,1.319,20230705,20230714,195,0.195,
20230627-MOHK-002,20230627-MOHK-002-B,534,0.534,20230705,20230714,78,0.078,
20230627-MOHK-002,20230627-MOHK-002-C,2438,2.438,20230705,20230714,369,0.369,
20230627-MOHK-002,20230627-MOHK-002-D,702,0.702,20230705,20230714,123,0.123,
20230627-MOHK-002,20230627-MOHK-002-E,2028,2.028,20230705,20230714,438,0.438,
20230627-MOHK-002,20230627-MOHK-002-F,45000,45,20230629,20230714,6.473,0.006473,
20230627-MOHK-003,20230627-MOHK-003-A,267,0.267,20230705,20230714,123,0.123,
20230627-MOHK-003,20230627-MOHK-003-B,30,0.03,20230705,20230714,20,0.02,
20230627-MOHK-003,20230627-MOHK-003-C,419,0.419,20230705,20230714,244,0.244,
20230627-MOHK-003,20230627-MOHK-003-D,903,0.903,20230705,20230714,389,0.389,
20230627-MOHK-003,20230627-MOHK-003-E,2940,2.94,20230705,20230714,1511,1.511,
20230627-MOHK-004,20230627-MOHK-004-A,1176,1.176,20230705,20230714,132,0.132,"with pneumatocyst: wet = 1533 mg, dry = 188 mg"
20230627-MOHK-004,20230627-MOHK-004-B,783,0.783,20230705,20230714,78,0.078,"with pneumatocyst: wet = 908 mg, dry = 97 mg"
20230627-MOHK-004,20230627-MOHK-004-C,2192,2.192,20230705,20230714,259,0.259,
20230627-MOHK-004,20230627-MOHK-004-D,2126,2.126,20230705,20230714,245,0.245,
20230627-MOHK-004,20230627-MOHK-004-E,1841,1.841,20230705,20230714,230,0.23,
20230627-MOHK-004,20230627-MOHK-004-F,NA,NA,NA,NA,NA,NA,
20230627-MOHK-004,20230627-MOHK-004-G,NA,NA,NA,NA,NA,NA,
20230627-MOHK-004,20230627-MOHK-004-H,NA,NA,NA,NA,NA,NA,
20230627-MOHK-004,20230627-MOHK-004-I,NA,NA,NA,NA,NA,NA,
20230627-MOHK-005,20230627-MOHK-005-A,460,0.46,20230705,20230714,243,0.243,
20230627-MOHK-005,20230627-MOHK-005-B,254,0.254,20230705,20230714,102,0.102,
20230627-MOHK-005,20230627-MOHK-005-C,1746,1.746,20230705,20230714,860,0.86,
20230627-MOHK-005,20230627-MOHK-005-D,413,0.413,20230705,20230714,159,0.159,
20230627-MOHK-005,20230627-MOHK-005-E,5950,5.95,20230705,20230714,2051,2.051,
20230627-MOHK-006,20230627-MOHK-006-A,962,0.962,20230629,20230706,273,0.273,
20230627-MOHK-006,20230627-MOHK-006-B,431,0.431,20230629,20230706,127,0.127,
20230627-MOHK-006,20230627-MOHK-006-C,439,0.439,20230629,20230706,116,0.116,
20230627-MOHK-006,20230627-MOHK-006-D,967,0.967,20230629,20230706,263,0.263,
20230627-MOHK-007,20230627-MOHK-007-A,2461,2.461,20230629,20230706,292,0.292,
20230627-MOHK-007,20230627-MOHK-007-B,1171,1.171,20230629,20230706,148,0.148,"with pneumatocyst: wet = 2208 mg, dry = 256 mg"
20230627-MOHK-007,20230627-MOHK-007-C,1474,1.474,20230629,20230706,182,0.182,
20230627-MOHK-007,20230627-MOHK-007-D,994,0.994,20230629,20230706,111,0.111,
20230627-MOHK-007,20230627-MOHK-007-E,1704,1.704,20230629,20230706,192,0.192,"with pneumatocyst: wet = 2514 mg, dry = 299 mg"
20230627-MOHK-007,20230627-MOHK-007-F,NA,NA,NA,NA,NA,NA,
20230627-MOHK-007,20230627-MOHK-007-G,NA,NA,NA,NA,NA,NA,
20230627-MOHK-007,20230627-MOHK-007-H,NA,NA,NA,NA,NA,NA,
20230627-MOHK-007,20230627-MOHK-007-I,NA,NA,NA,NA,NA,NA,
20230627-MOHK-007,20230627-MOHK-007-J,NA,NA,NA,NA,NA,NA,
20230627-MOHK-008,20230627-MOHK-008-A,457,0.457,20230629,20230706,73,0.073,
20230627-MOHK-008,20230627-MOHK-008-B,1784,1.784,20230629,20230706,174,0.174,
20230627-MOHK-008,20230627-MOHK-008-C,2977,2.977,20230629,20230706,239,0.239,
20230627-MOHK-008,20230627-MOHK-008-D,2091,2.091,20230629,20230706,208,0.208,
20230627-MOHK-008,20230627-MOHK-008-E,30184,30.184,20230629,20230706,3220,3.22,
20230627-MOHK-009,20230627-MOHK-009-A,499,0.499,20230629,20230706,83,0.083,
20230627-MOHK-009,20230627-MOHK-009-B,515,0.515,20230629,20230706,80,0.08,
20230627-MOHK-009,20230627-MOHK-009-C,1034,1.034,20230629,20230706,146,0.146,
20230627-MOHK-009,20230627-MOHK-009-D,1363,1.363,20230629,20230706,218,0.218,
20230627-MOHK-009,20230627-MOHK-009-E,5321,5.321,20230629,20230706,848,0.848,
20230627-MOHK-010,20230627-MOHK-010-A,3140,3.14,20230629,20230706,874,0.874,
20230627-MOHK-010,20230627-MOHK-010-B,6081,6.081,20230629,20230706,1671,1.671,
20230627-MOHK-010,20230627-MOHK-010-C,2842,2.842,20230629,20230706,752,0.752,
20230627-MOHK-010,20230627-MOHK-010-D,8983,8.983,20230629,20230706,2373,2.373,
20230627-MOHK-010,20230627-MOHK-010-E,14277,14.277,20230629,20230706,3848,3.848,
20230627-MOHK-011,20230627-MOHK-011-A,1249,1.249,20230705,20230714,593,0.593,
20230627-MOHK-011,20230627-MOHK-011-B,347,0.347,20230705,20230714,190,0.19,
20230627-MOHK-011,20230627-MOHK-011-C,634,0.634,20230705,20230714,338,0.338,
20230627-MOHK-011,20230627-MOHK-011-D,589,0.589,20230705,20230714,330,0.33,
20230627-MOHK-011,20230627-MOHK-011-E,12980,12.98,20230706,20230714,6027,6.027,
20230627-MOHK-012,20230627-MOHK-012-A,1450,1.45,20230706,20230714,160,0.16,"with pneumatocyst: wet = 2030 mg, dry = 239 mg"
20230627-MOHK-012,20230627-MOHK-012-B,1268,1.268,20230706,20230714,141,0.141,"with pneumatocyst: wet = 1891 mg, dry = 209 mg"
20230627-MOHK-012,20230627-MOHK-012-C,1595,1.595,20230706,20230714,177,0.177,
20230627-MOHK-012,20230627-MOHK-012-D,765,0.765,20230706,20230714,90,0.09,"with pneumatocyst: wet = 1148 mg, dry = 143 mg"
20230627-MOHK-012,20230627-MOHK-012-E,1480,1.48,20230706,20230714,148,0.148,
20230627-MOHK-012,20230627-MOHK-012-F,NA,NA,NA,NA,NA,NA,
20230627-MOHK-012,20230627-MOHK-012-G,NA,NA,NA,NA,NA,NA,
20230627-MOHK-012,20230627-MOHK-012-H,NA,NA,NA,NA,NA,NA,
20230627-MOHK-012,20230627-MOHK-012-I,NA,NA,NA,NA,NA,NA,
20230627-MOHK-012,20230627-MOHK-012-J,NA,NA,NA,NA,NA,NA,
20230627-MOHK-013,20230627-MOHK-013-A,4234,4.234,20230706,20230714,471,0.471,
20230627-MOHK-013,20230627-MOHK-013-B,4703,4.703,20230706,20230714,506,0.506,
20230627-MOHK-014,20230627-MOHK-014-A,668,0.668,20230706,20230714,366,0.366,
20230627-MOHK-014,20230627-MOHK-014-B,737,0.737,20230706,20230714,383,0.383,
