specimen_ID,subsample_ID,scan_file_names,number_scans,notes_scans,results_file,results,area_init,area_add,area_sub,area_total,peri_init,peri_add,peri_sub,peri_total,notes_imagej
20210630-MOHK-023,20210630-MOHK-023-A,img20210702_0066,1,NA,Results_20211005,,6628.9389999999985,0,0,6628.9389999999985,2846.42,0,0,2846.42,188-192: init
20210630-MOHK-024,20210630-MOHK-024-A,img20210702_0067,1,NA,Results_20211005,,6188.714,0,0,6188.714,2112.0879999999997,0,0,2112.0879999999997,196-197: init
20210630-MOHK-024,20210630-MOHK-024-B,img20210702_0068,1,NA,Results_20211005,,3189.022,0,0,3189.022,1328.548,0,0,1328.548,198-201: init
20210630-MOHK-025,20210630-MOHK-025-A,img20210702_0069,1,NA,Results_20211005,,3085.97,0,0,3085.97,1121.001,0,0,1121.001,202: init
20210630-MOHK-026,20210630-MOHK-026-A,img20210702_0070,1,NA,Results_20211005,,6783.787,0,0,6783.787,2566.257,0,0,2566.257,203: init
20210630-MOHK-026,20210630-MOHK-026-A,img20210702_0071,2,NA,Results_20211005,,6419.164,0,0,6419.164,1917.005,0,0,1917.005,204: init
20210630-MOHK-027,20210630-MOHK-027-A,img20210702_0072,1,NA,Results_20211005,,10795.393,0,0,10795.393,3808.5699999999997,0,19.5428,3789.0271999999995,"205-207: init, 208-212: top cut, 213-217: bottom cut"
20210630-MOHK-027,20210630-MOHK-027-A,img20210702_0073,2,NA,Results_20211005,,2397.31,0,0,2397.31,1219.506,0,0,1219.506,218: init
20210630-MOHK-028,20210630-MOHK-028-A,img20210702_0075,1,NA,Results_20211005,,15091.03,0,0,15091.03,1028.967,0,88.1266,940.8404,"219: init, 220-224: cut"
20210630-MOHK-028,20210630-MOHK-028-A,img20210702_0076,2,NA,Results_20211005,,14441.433,0,0,14441.433,601,0,85.7974,515.2026,"225: init, 226-230: cut"
20210630-MOHK-028,20210630-MOHK-028-A,img20210702_0077,3,NA,Results_20211005,,272.613,0,0,272.613,83.798,0,0,83.798,231: init
20210630-MOHK-028,20210630-MOHK-028-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-028,20210630-MOHK-028-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-029,20210630-MOHK-029-A,img20210702_0078,1,NA,Results_20211011,,16113.125,0,0,16113.125,1180.3919999999998,0,134.9836,1045.4083999999998,"1-2: init, 3-7: left cut, 8-12: right cut"
20210630-MOHK-029,20210630-MOHK-029-A,img20210702_0079,2,NA,Results_20211011,,28950.68,0,0,28950.68,1135.877,0,353.2064,782.6705999999999,"13-14: init, 15-19: top left cut, 20-24: top right cut, 25 - 29: bottom left cut, 30 - 34: bottom right cut"
20210630-MOHK-029,20210630-MOHK-029-A,img20210702_0080,3,NA,Results_20211011,,21453.781,0,0,21453.781,722.385,0,93.8912,628.4938,"35: init, 36 - 40: cut"
20210630-MOHK-029,20210630-MOHK-029-A,img20210702_0081,4,NA,Results_20211011,,920.818,0,0,920.818,149.04,0,0,149.04,41: init
20210630-MOHK-029,20210630-MOHK-029-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-029,20210630-MOHK-029-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-030,20210630-MOHK-030-A,img20210702_0082,1,NA,Results_20211011,,17059.731,0,0,17059.731,711.233,0,0,711.233,46: init
20210630-MOHK-030,20210630-MOHK-030-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-030,20210630-MOHK-030-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-031,20210630-MOHK-031-A,img20210702_0083,1,NA,Results_20211011,,5843.195,0,0,5843.195,466.63899999999995,0,0,466.63899999999995,47-48: init (not sure where perimeter correction should happen because of chunks)
20210630-MOHK-031,20210630-MOHK-031-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-031,20210630-MOHK-031-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-032,20210630-MOHK-032-A,img20210702_0084,1,NA,Results_20211011,,7468.61,0,0,7468.61,860.168,0,0,860.168,49: init
20210630-MOHK-033,20210630-MOHK-033-A,img20210702_0085,1,NA,Results_20211011,,9070.544,0,0,9070.544,1108.143,0,0,1108.143,50: init
20210630-MOHK-034,20210630-MOHK-034-A,img20210702_0086,1,NA,Results_20211011,,23162.006,0,0,23162.006,1420.9340000000002,0,162.7774,1258.1566000000003,"51-52: init, 53-57: left cut, 58-62: right cut"
20210630-MOHK-035,20210630-MOHK-035-A,img20210702_0087,1,NA,Results_20211011,,15088.956,0,0,15088.956,865.727,0,0,865.727,64: init
20210630-MOHK-035,20210630-MOHK-035-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-035,20210630-MOHK-035-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-036,20210630-MOHK-036-A,img20210702_0088,1,NA,Results_20211011,,13953.44,0,0,13953.44,1048.846,0,86.71520000000001,962.1308,"65: init, 66-70: cut"
20210630-MOHK-036,20210630-MOHK-036-A,img20210702_0089,2,NA,Results_20211011,,21202.389999999996,0,0,21202.389999999996,1024.312,0,83.54479999999998,940.7671999999999,"71: large section, 72: top miniature thallus, 73: bottom miniature thallus, 75-79: cut"
20210630-MOHK-036,20210630-MOHK-036-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-036,20210630-MOHK-036-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-037,20210630-MOHK-037-A,img20210702_0090,1,NA,Results_20211011,,21716.193,0,0,21716.193,1226.841,0,136.2622,1090.5787999999998,"80-81: init, 82-86: left cut, 87-91: right cut"
20210630-MOHK-037,20210630-MOHK-037-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-037,20210630-MOHK-037-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-038,20210630-MOHK-038-A,img20210702_0091,1,NA,Results_20211011,,30791.838,0,0,30791.838,1614.4589999999998,0,162.73579999999998,1451.7232,"92-93: init, 94-98: left cut, 99-103: right cut"
20210630-MOHK-038,20210630-MOHK-038-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-038,20210630-MOHK-038-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-039,20210630-MOHK-039-A,img20210702_0092,1,NA,Results_20211011,,13563.841,0,0,13563.841,640.028,0,0,640.028,104: init
20210630-MOHK-039,20210630-MOHK-039-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-039,20210630-MOHK-039-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-040,20210630-MOHK-040-A,img20210702_0093,1,NA,Results_20211011,,16057.11,0,0,16057.11,768.366,0,0,768.366,105: init
20210630-MOHK-040,20210630-MOHK-040-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-040,20210630-MOHK-040-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-041,20210630-MOHK-041-A,img20210702_0094,1,NA,Results_20211011,,1171.458,0,0,1171.458,920.896,0,0,920.896,106: init
20210630-MOHK-042,20210630-MOHK-042-A,img20210702_0095,1,NA,Results_20211011,,2079.377,0,0,2079.377,667.823,0,0,667.823,107: init
20210630-MOHK-043,20210630-MOHK-043-A,img20210702_0096,1,NA,Results_20211011,,3327.7920000000004,0,0,3327.7920000000004,1378.326,0,0,1378.326,108-109: init
20210630-MOHK-044,20210630-MOHK-044-A,img20210702_0097,1,NA,Results_20211011,,1916.834,0,0,1916.834,611.065,0,0,611.065,110: init
20210630-MOHK-045,20210630-MOHK-045-A,img20210702_0098,1,NA,Results_20211011,,3515.1980000000003,0,0,3515.1980000000003,1422.855,0,0,1422.855,111 - 113: init
20210630-MOHK-046,20210630-MOHK-046-A,img20210702_0099,1,NA,Results_20211011,,5514.875,0,0,5514.875,7047.196999999999,0,0,7047.196999999999,114 - 116: init
20210630-MOHK-046,20210630-MOHK-046-A,img20210702_0100,2,NA,Results_20211011,,5557.853999999999,0,0,5557.853999999999,5492.226,0,0,5492.226,117-123: init
20210630-MOHK-047,20210630-MOHK-047-A,img20210702_0101,1,NA,Results_20211011,,12268.764,0,0,12268.764,623.934,0,93.9004,530.0336,"124: init, 125-129: cut"
20210630-MOHK-047,20210630-MOHK-047-A,img20210702_0102,2,NA,Results_20211011,,16613.619,0,0,16613.619,547.086,0,92.5094,454.5766,"130: init, 131-135: cut"
20210630-MOHK-047,20210630-MOHK-047-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210630-MOHK-047,20210630-MOHK-047-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-001,20210709-MOHK-001-A,img20210712_01,1,NA,Results_20211011,,22650.044,0,0,22650.044,1401.617,0,0,1401.617,136: init
20210709-MOHK-002,20210709-MOHK-002-A,img20210712_02,1,NA,Results_20211011,,5540.934,0,0,5540.934,491.515,0,0,491.515,137: init
20210709-MOHK-003,20210709-MOHK-003-A,img20210712_03,1,NA,Results_20211011,,16510.057,0,0,16510.057,944.638,0,0,944.638,138: init
20210709-MOHK-004,20210709-MOHK-004-A,img20210712_04,1,NA,Results_20211011,,1699.649,0,0,1699.649,198.658,0,0,198.658,139: init
20210709-MOHK-004,20210709-MOHK-004-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-004,20210709-MOHK-004-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-005,20210709-MOHK-005-A,img20210712_05,1,NA,Results_20211011,,8252.407,0,0,8252.407,803.379,0,0,803.379,140 - 141: init
20210709-MOHK-005,20210709-MOHK-005-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-005,20210709-MOHK-005-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-006,20210709-MOHK-006-A,img20210712_06,1,NA,Results_20211011,,10852.758000000002,0,0,10852.758000000002,900.3520000000001,0,49.519400000000005,850.8326000000001,"142-143: init, 144-148: left cut, 149-150, 152-154: right cut"
20210709-MOHK-006,20210709-MOHK-006-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-006,20210709-MOHK-006-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-007,20210709-MOHK-007-A,img20210712_07,1,NA,Results_20211011,,4726.256,0,0,4726.256,380.189,0,0,380.189,155: init
20210709-MOHK-007,20210709-MOHK-007-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-007,20210709-MOHK-007-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-008,20210709-MOHK-008-A,img20210712_08,1,NA,Results_20211011,,5374.627,0,0,5374.627,380.553,0,0,380.553,156: init
20210709-MOHK-008,20210709-MOHK-008-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-008,20210709-MOHK-008-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_09,1,NA,Results_20211110b,,4557.676,0,0,4557.676,3792.089,0,0,3792.089,2-6: init
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_10,2,NA,Results_20211110b,,7660.633,0,0,7660.633,6044.061,0,0,6044.061,7-10: init
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_11,3,NA,Results_20211110b,,7242.442,0,0,7242.442,5138.211,0,0,5138.211,11-19: init
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_12,4,NA,Results_20211110b,,6793.817999999999,0,0,6793.817999999999,4943.008,0,0,4943.008,20-31: init
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_13,5,NA,Results_20211110b,,5382.386,0,0,5382.386,3870.676,0,0,3870.676,32-37: init
20210709-MOHK-009,20210709-MOHK-009-A,img20210712_14,6,NA,Results_20211110b,,5950.754999999999,0,0,5950.754999999999,4951.608,0,0,4951.608,38-49: init
20210709-MOHK-010,20210709-MOHK-010-A,img20210712_15,1,NA,Results_20211011,,3872.498,0,0,3872.498,337.708,0,0,337.708,157: init
20210709-MOHK-010,20210709-MOHK-010-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210709-MOHK-010,20210709-MOHK-010-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210719-IVEE-001,20210719-IVEE-001-A,img20210723_01,1,NA,Results_20211011,,1821.524,0,0,1821.524,542.281,0,0,542.281,158: init
20210719-IVEE-001,20210719-IVEE-001-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210719-IVEE-002,20210719-IVEE-002-A,img20210723_02,1,NA,Results_20211011,,1563.533,0,0,1563.533,396.155,0,0,396.155,159: init
20210719-IVEE-002,20210719-IVEE-002-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210719-IVEE-003,20210719-IVEE-003-A,img20210723_03,1,NA,Results_20211011,,2663.313,0,0,2663.313,900.794,0,105.6596,795.1344,"160-162: init, 163-167: left cut, 168-172: middle left cut, 173-177: middle right cut, 183-187: middle short right cut, 188-192: right cut"
20210719-IVEE-003,20210719-IVEE-003-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210719-IVEE-003,20210719-IVEE-003-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210719-IVEE-004,20210719-IVEE-004-A,img20210723_04,1,NA,Results_20211110b,,3481.5389999999998,0,0,3481.5389999999998,2099.618,0,0,2099.618,50-56: init
20210719-IVEE-004,20210719-IVEE-004-A,img20210723_05,2,NA,Results_20211110b,,6961.718000000001,0,0,6961.718000000001,4166.471,0,0,4166.471,57-71: init
20210719-IVEE-005,20210719-IVEE-005-A,img20210723_06,1,NA,Results_20211110b,,4894.5869999999995,0,0,4894.5869999999995,2940.401,0,23.6062,2916.7947999999997,"72-77: init, 78-82: cut 1, 83-87: cut 2, 88-92: cut 3, 93-97: cut 4"
20210719-IVEE-006,20210719-IVEE-006-A,img20210723_07,1,NA,Results_20211110b,,4809.819,0,0,4809.819,2923.275,0,9.496200000000002,2913.7788,"98-103: init, 104-108: cut 1, 109-113: cut 2"
20210719-IVEE-007,20210719-IVEE-007-A,img20210723_08,1,NA,Results_20211110b,,7376.410999999999,0,0,7376.410999999999,3913.988,0,18.528799999999997,3895.4592,"114-119: init, 120-124: cut 1, 125-129: cut 2, 130-134: cut 3"
20210719-IVEE-008,20210719-IVEE-008-A,img20210723_09,1,NA,Results_20211110b,,2679.6,0,0,2679.6,1752.134,0,0,1752.134,135-136: init
20210719-IVEE-009,20210719-IVEE-009-A,img20210723_10,1,NA,Results_20211110b,,247.565,0,0,247.565,469.769,0,0,469.769,137: init
20210719-IVEE-009,20210719-IVEE-009-A,img20210723_11,2,NA,Results_20211110b,,19.334,0,0,19.334,40.894,0,0,40.894,138: init
20210719-IVEE-010,20210719-IVEE-010-A,img20210723_12,1,NA,Results_20211011,,89.726,0,0,89.726,170.583,0,0,170.583,193: init
20210719-IVEE-011,20210719-IVEE-011-A,img20210723_13,1,NA,Results_20211110b,,3601.03,0,0,3601.03,796.183,0,0,796.183,139: init
20210719-IVEE-012,20210719-IVEE-012-A,img20210723_14,1,NA,Results_20211011,,12718.432,0,0,12718.432,1805.123,0,33.2032,1771.9198000000001,"194-195: init, 196-200: large portion cut, 201-205: small portion cut"
20210719-IVEE-012,20210719-IVEE-012-A,img20210723_15,2,NA,Results_20211011,,6707.14,0,0,6707.14,1223.231,0,0,1223.231,206: init
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_16,1,NA,Results_20211011,,3749.808,0,0,3749.808,643.659,0,18.4704,625.1886,"207-210: init, 211-215: cut"
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_17,2,NA,Results_20211011,,6879.325,0,0,6879.325,1466.813,0,14.271200000000002,1452.5418000000002,"216: init, 217 - 221: cut"
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_18,3,NA,Results_20211011,,7067.041,0,0,7067.041,1949.215,0,0,1949.215,222-223: init
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_19,4,NA,Results_20211011,,7848.197,0,0,7848.197,1951.134,0,0,1951.134,224: init
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_20,5,NA,Results_20211011,,4663.189,0,0,4663.189,1257.439,0,0,1257.439,225: init
20210719-IVEE-013,20210719-IVEE-013-A,img20210723_21,6,NA,Results_20211011,,9518.317,0,0,9518.317,1988.134,0,18.4818,1969.6522,"226: init, 228-232: cut"
20210719-IVEE-014,20210719-IVEE-014-A,img20210723_22,1,NA,Results_20211012a,,6454.319,0,0,6454.319,1609.899,0,0,1609.899,1: init
20210719-IVEE-014,20210719-IVEE-014-A,img20210723_23,2,NA,Results_20211012a,,6411.336,0,0,6411.336,1347.295,0,0,1347.295,2-4: init
20210719-IVEE-014,20210719-IVEE-014-A,img20210723_24,3,NA,Results_20211012a,,4351.566,0,0,4351.566,1370.883,0,0,1370.883,5: init
20210719-IVEE-014,20210719-IVEE-014-A,img20210723_25,4,NA,Results_20211012a,,3092.143,0,0,3092.143,1070.61,0,0,1070.61,6: init
20210719-IVEE-014,20210719-IVEE-014-A,img20210723_26,5,NA,Results_20211012a,,9680.324,0,0,9680.324,2431.056,0,14.8066,2416.2494,"7-8: init, 9-13: left cut, 14-18: right cut"
20210719-IVEE-015,20210719-IVEE-015-A,img20210723_27,1,NA,Results_20211012a,,8168.276,0,0,8168.276,2146.805,0,23.590799999999994,2123.2142,"19: init, 20-24: middle cut, 25-29: top cut"
20210719-IVEE-015,20210719-IVEE-015-A,img20210723_28,2,NA,Results_20211012a,,5166.455,0,0,5166.455,967.052,0,0,967.052,30: init
20210719-IVEE-015,20210719-IVEE-015-A,img20210723_29,3,NA,Results_20211012b,,9430.626,0,0,9430.626,2236.403,0,0,2236.403,1: init
20210719-IVEE-016,20210719-IVEE-016-A,img20210723_30,1,NA,Results_20211012b,,8509.511,0,0,8509.511,1378.958,0,19.3462,1359.6118000000001,"2: init, 3-7: cut"
20210719-IVEE-016,20210719-IVEE-016-A,img20210723_31,2,NA,Results_20211012b,,7184.009,0,0,7184.009,1090.95,0,65.2418,1025.7082,"8: init, 9-13: L-shaped cut"
20210719-IVEE-016,20210719-IVEE-016-A,img20210723_32,3,NA,Results_20211012b,,8664.811,0,0,8664.811,1223.622,0,22.830199999999998,1200.7918,"14: init, 15 - 19: cut"
20210719-IVEE-016,20210719-IVEE-016-A,img20210723_33,4,NA,Results_20211012b,,14205.671,0,0,14205.671,1794.314,0,38.8692,1755.4448,"20: init, 21-25: cut"
20210719-IVEE-017,20210719-IVEE-017-A,img20210723_34,1,NA,Results_20211012b,,9563.537,0,0,9563.537,1365.174,0,21.338600000000003,1343.8354,"26: init, 27 - 31: cut"
20210719-IVEE-017,20210719-IVEE-017-A,img20210723_35,2,NA,Results_20211012b,,3923.374,0,0,3923.374,587.243,0,9.98,577.263,"32: init, 34 - 38: cut"
20210719-IVEE-017,20210719-IVEE-017-A,img20210723_36,3,NA,Results_20211012b,,11708.678,0,0,11708.678,1660.531,0,87.3938,1573.1372,"39: init, 41-45: left cut, 46-50: right top cut, 51-55: right bottom cut"
20210719-IVEE-017,20210719-IVEE-017-A,img20210723_37,4,NA,Results_20211012b,,9912.31,0,0,9912.31,1504.58,0,97.76919999999998,1406.8108,"56: init, 57-61: left cut, 62-66: right cut"
20210719-IVEE-017,20210719-IVEE-017-A,img20210723_38,5,NA,Results_20211012b,,8890.87,0,0,8890.87,53.253,0,41.8702,11.382800000000003,"67: init, 68-72: cut"
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_39,1,NA,Results_20211012b,,9140.327,0,0,9140.327,1689.126,0,12.458,1676.668,"73: init, 74-78: cut"
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_40,2,NA,Results_20211012b,,8604.659,0,0,8604.659,1432.07,0,14.5542,1417.5158,"79: init, 80-84: cut"
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_41,3,NA,Results_20211012b,,7381.889,0,0,7381.889,1274.956,0,49.984199999999994,1224.9717999999998,"85: init, 86-90: left cut, 91-95: top cut, 96-100: right cut"
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_42,4,NA,Results_20211012b,,4346.776,0,0,4346.776,915.076,0,0,915.076,101: init
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_43,5,NA,Results_20211012b,,10676.439,0,0,10676.439,2001.103,0,8.334,1992.769,"102-103: init, 104-108: cut"
20210719-IVEE-018,20210719-IVEE-018-A,img20210723_44,6,NA,Results_20211012b,,6001.364,0,0,6001.364,1429.918,0,0,1429.918,109: init
20210719-IVEE-019,20210719-IVEE-019-A,img20210723_45,1,NA,Results_20211012b,,7827.34,0,0,7827.34,1167.035,0,0,1167.035,3: init
20210719-IVEE-020,20210719-IVEE-020-A,img20210724_01,1,NA,Results_20211012b,,1755.585,0,0,1755.585,997.592,0,0,997.592,4: init
20210719-IVEE-021,20210719-IVEE-021-A,img20210724_02,1,NA,Results_20211012b,,4838.396000000001,0,0,4838.396000000001,1974.6940000000002,0,0,1974.6940000000002,"5-7, 9: init"
20210719-IVEE-021,20210719-IVEE-021-A,img20210724_03,2,NA,Results_20211012b,,4036.821,0,0,4036.821,1338.618,0,24.491400000000002,1314.1265999999998,"10-12: init, 13-17: left cut, 18-22: right cut"
20210719-IVEE-022,20210719-IVEE-022-A,img20210724_04,1,NA,Results_20211012b,,6668.3910000000005,0,0,6668.3910000000005,1964.6570000000002,0,48.6824,1915.9746000000002,"23-26: init, 27-31: left cut, 32-36: middle cut, 37-41: right cut"
20210719-IVEE-023,20210719-IVEE-023-A,img20210724_05,1,NA,Results_20211012b,,4802.758,0,0,4802.758,2609.453,0,0,2609.453,42-43: init
20210719-IVEE-023,20210719-IVEE-023-A,img20210724_06,2,NA,Results_20211012c,,2026.339,0,0,2026.339,1320.605,0,0,1320.605,1-2: init
20210719-IVEE-023,20210719-IVEE-023-A,img20210724_07,3,NA,Results_20211012c,,1624.752,0,0,1624.752,1015.991,0,0,1015.991,44: init
20210719-IVEE-024,20210719-IVEE-024-A,img20210724_08,1,NA,Results_20211012c,,3109.591,0,0,3109.591,979.967,0,0,979.967,46: init
20210719-IVEE-025,20210719-IVEE-025-A,img20210724_09,1,NA,Results_20211110b,,3564.781,0,0,3564.781,5439.731,0,5.324399999999999,5434.406599999999,"140: init, 141-145: top cut, 146-150: right cut"
20210719-IVEE-025,20210719-IVEE-025-A,img20210724_11,2,NA,Results_20211110b,,2640.32,0,0,2640.32,4289.323,0,2.058,4287.265,"151: init, 152-156: cut"
20210719-IVEE-025,20210719-IVEE-025-A,img20210724_12,3,NA,Results_20211110b,,1742.137,0,0,1742.137,3000.142,0,2.9184,2997.2236,"157: init, 158-162: cut"
20210719-IVEE-025,20210719-IVEE-025-A,img20210724_13,4,NA,Results_20211110b,,3608.622,0,0,3608.622,4589.324,0,3.7534,4585.5706,"163: init, 164-168: cut"
20210719-IVEE-025,20210719-IVEE-025-A,img20210724_14,5,NA,Results_20211110b,,3454.82,0,0,3454.82,5146.705,0,12.1882,5134.5168,"169: init, 170-174: cut 1, 175-179: cut 2, 180-184: cut 3"
20210719-IVEE-026,20210719-IVEE-026-A,img20210724_15,1,NA,Results_20211110b,,6337.781000000001,0,0,6337.781000000001,7247.058,0,1.1698,7245.8882,185-187: init
20210719-IVEE-026,20210719-IVEE-026-B,img20210724_16,1,NA,Results_20211110b,,6864.101,0,0,6864.101,8244.365,0,3.8609999999999998,8240.503999999999,"193: init, 194-198: cut"
20210719-IVEE-026,20210719-IVEE-026-C,img20210724_17,1,NA,Results_20211110b,,6878.769,0,0,6878.769,7634.559,0,1.7768000000000002,7632.782200000001,"199: init, 200-204: cut"
20210719-IVEE-026,20210719-IVEE-026-D,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210720-CARP-001,20210720-CARP-001-A,img20210724_18,1,NA,Results_20211110b,,968.243,0,0,968.243,328.26300000000003,0,0,328.26300000000003,205-208: init
20210720-CARP-001,20210720-CARP-001-A,img20210724_19,2,NA,Results_20211012c,,12760.339,0,0,12760.339,618.26,0,72.92479999999999,545.3352,"47: init, 48-52: cut"
20210720-CARP-001,20210720-CARP-001-A,img20210724_20,3,NA,Results_20211012c,,13216.82,0,0,13216.82,718.786,0,123.13740000000001,595.6486,"53: init, 54-58: top cut, 59-63: bottom cut"
20210720-CARP-001,20210720-CARP-001-A,img20210724_21,4,NA,Results_20211012c,,10776.038,0,0,10776.038,521.517,0,50.0148,471.5022000000001,"64: init, 65-69: cut"
20210720-CARP-001,20210720-CARP-001-B,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210720-CARP-001,20210720-CARP-001-C,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA
20210720-CARP-002,20210720-CARP-002-A,img20210724_22,1,NA,Results_20211110b,,371.09,0,0,371.09,207.20599999999996,0,0,207.20599999999996,209-212: init
20210720-CARP-002,20210720-CARP-002-A,img20210724_23,2,NA,Results_20211012c,,15220.353,0,0,15220.353,582.442,0,78.85419999999999,503.5878,"70: init, 71-75: cut"
20210720-CARP-002,20210720-CARP-002-A,img20210724_24,3,NA,Results_20211012c,,11578.207,0,0,11578.207,646.891,0,128.68239999999997,518.2085999999999,"76: init, 77-81: top cut, 82-86: bottom cut"
